,CID,Name,Party,Cycle,Industry,Industry Code,Total,PACs,Individuals,Origin,Last Updated,Source,industrypercent,candtotal
3865,N00029662,Bill Posey,R,2012,Real Estate,F10,74550,30300,44250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00029662&cycle=2012,0.135483870968,550250
3866,N00029662,Bill Posey,R,2012,Retired,W06,72300,0,72300,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00029662&cycle=2012,0.131394820536,550250
3867,N00029662,Bill Posey,R,2012,Misc Issues,Q10,55750,0,55750,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00029662&cycle=2012,0.101317582917,550250
3868,N00029662,Bill Posey,R,2012,Insurance,F09,49750,47000,2750,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00029662&cycle=2012,0.0904134484325,550250
3869,N00029662,Bill Posey,R,2012,Defense Electronics,D02,48950,32000,16950,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00029662&cycle=2012,0.0889595638346,550250
3870,N00029662,Bill Posey,R,2012,Commercial Banks,F03,43500,36000,7500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00029662&cycle=2012,0.0790549750114,550250
3871,N00029662,Bill Posey,R,2012,Securities & Investment,F07,34250,23000,11250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00029662&cycle=2012,0.062244434348,550250
3872,N00029662,Bill Posey,R,2012,Tobacco,A02,28250,10500,17750,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00029662&cycle=2012,0.0513402998637,550250
3873,N00029662,Bill Posey,R,2012,Lawyers/Law Firms,K01,21300,15000,6300,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00029662&cycle=2012,0.0387096774194,550250
3874,N00002260,David Price,D,2012,Retired,W06,88800,0,88800,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002260&cycle=2012,0.196906702145,450975
3875,N00002260,David Price,D,2012,Education,W04,65500,0,65500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002260&cycle=2012,0.14524086701,450975
3876,N00002260,David Price,D,2012,Pharmaceuticals/Health Products,H04,59000,56500,2500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002260&cycle=2012,0.1308276512,450975
3877,N00002260,David Price,D,2012,Lawyers/Law Firms,K01,57450,27500,29950,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002260&cycle=2012,0.127390653584,450975
3878,N00002260,David Price,D,2012,Public Sector Unions,P04,39500,39500,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002260&cycle=2012,0.0875880037696,450975
3879,N00002260,David Price,D,2012,Health Professionals,H01,31650,19800,11850,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002260&cycle=2012,0.0701812739065,450975
3880,N00002260,David Price,D,2012,Defense Electronics,D02,30500,30500,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002260&cycle=2012,0.067631243417,450975
3881,N00002260,David Price,D,2012,Business Services,N05,28400,10000,18400,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002260&cycle=2012,0.0629746660014,450975
3882,N00002260,David Price,D,2012,Computers/Internet,B12,25675,7500,18175,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002260&cycle=2012,0.0569322024502,450975
3883,N00002260,David Price,D,2012,Transportation Unions,P03,24500,24500,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002260&cycle=2012,0.0543267365153,450975
3884,N00026160,Tom Price,R,2012,Health Professionals,H01,462704,215500,247204,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2012,0.380856116322,1214905
3885,N00026160,Tom Price,R,2012,Insurance,F09,157200,124000,33200,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2012,0.129392833184,1214905
3886,N00026160,Tom Price,R,2012,Real Estate,F10,109250,52000,57250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2012,0.0899247266247,1214905
3887,N00026160,Tom Price,R,2012,Health Services/HMOs,H03,98100,88200,9900,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2012,0.0807470542964,1214905
3888,N00026160,Tom Price,R,2012,Securities & Investment,F07,77850,53000,24850,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2012,0.0640790843729,1214905
3889,N00026160,Tom Price,R,2012,Retired,W06,77750,0,77750,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2012,0.0639967734103,1214905
3890,N00026160,Tom Price,R,2012,Hospitals/Nursing Homes,H02,72850,46000,26850,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2012,0.0599635362436,1214905
3891,N00026160,Tom Price,R,2012,Pharmaceuticals/Health Products,H04,71350,68150,3200,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2012,0.0587288718048,1214905
3892,N00026160,Tom Price,R,2012,Computers/Internet,B12,45951,30000,15951,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2012,0.0378227104177,1214905
3893,N00026160,Tom Price,R,2012,Lawyers/Law Firms,K01,41900,21000,20900,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026160&cycle=2012,0.0344882933233,1214905
3894,N00013823,Mark Pryor,D,2012,Lawyers/Law Firms,K01,734437,92022,642415,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00013823&cycle=2012,0.305695328183,2402513
3895,N00013823,Mark Pryor,D,2012,Securities & Investment,F07,273350,71500,201850,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00013823&cycle=2012,0.113776699647,2402513
3896,N00013823,Mark Pryor,D,2012,Lobbyists,K02,258117,15452,242665,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00013823&cycle=2012,0.107436255288,2402513
3897,N00013823,Mark Pryor,D,2012,Leadership PACs,Q03,222249,220249,2000,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00013823&cycle=2012,0.0925068875798,2402513
3898,N00013823,Mark Pryor,D,2012,Real Estate,F10,176200,26100,150100,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00013823&cycle=2012,0.0733398737072,2402513
3899,N00013823,Mark Pryor,D,2012,Health Professionals,H01,166695,82000,84695,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00013823&cycle=2012,0.0693835995893,2402513
3900,N00013823,Mark Pryor,D,2012,Oil & Gas,E01,155300,70000,85300,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00013823&cycle=2012,0.0646406491869,2402513
3901,N00013823,Mark Pryor,D,2012,Insurance,F09,148900,111000,37900,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00013823&cycle=2012,0.0619767718218,2402513
3902,N00013823,Mark Pryor,D,2012,Pro-Israel,Q05,141300,52000,89300,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00013823&cycle=2012,0.0588134174508,2402513
3903,N00013823,Mark Pryor,D,2012,Misc Finance,F13,125965,34900,91065,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00013823&cycle=2012,0.0524305175456,2402513
3904,N00031723,Ben Quayle,R,2012,Retired,W06,163050,0,163050,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031723&cycle=2012,0.184687842998,882841
3905,N00031723,Ben Quayle,R,2012,Securities & Investment,F07,151750,2500,149250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031723&cycle=2012,0.171888256209,882841
3906,N00031723,Ben Quayle,R,2012,Real Estate,F10,110032,6000,104032,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031723&cycle=2012,0.124633994117,882841
3907,N00031723,Ben Quayle,R,2012,Misc Finance,F13,84400,0,84400,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031723&cycle=2012,0.0956004535358,882841
3908,N00031723,Ben Quayle,R,2012,Lawyers/Law Firms,K01,81700,5500,76200,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031723&cycle=2012,0.0925421451881,882841
3909,N00031723,Ben Quayle,R,2012,Leadership PACs,Q03,70000,70000,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031723&cycle=2012,0.0792894756814,882841
3910,N00031723,Ben Quayle,R,2012,TV/Movies/Music,B02,60700,37500,23200,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031723&cycle=2012,0.0687553024837,882841
3911,N00031723,Ben Quayle,R,2012,Misc Manufacturing & Distributing,N15,58800,13000,45800,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031723&cycle=2012,0.0666031595723,882841
3912,N00031723,Ben Quayle,R,2012,Lobbyists,K02,55107,1057,54050,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031723&cycle=2012,0.0624200733767,882841
3913,N00031723,Ben Quayle,R,2012,Business Services,N05,47302,500,46802,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031723&cycle=2012,0.0535792968383,882841
3914,N00030581,Mike Quigley,D,2012,Lawyers/Law Firms,K01,62422,13999,48423,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030581&cycle=2012,0.210028700535,297207
3915,N00030581,Mike Quigley,D,2012,Securities & Investment,F07,51050,18500,32550,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030581&cycle=2012,0.171765806324,297207
3916,N00030581,Mike Quigley,D,2012,Building Trade Unions,P01,29500,29500,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030581&cycle=2012,0.0992574199127,297207
3917,N00030581,Mike Quigley,D,2012,Business Services,N05,27650,6000,21650,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030581&cycle=2012,0.0930328020538,297207
3918,N00030581,Mike Quigley,D,2012,Real Estate,F10,25500,8000,17500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030581&cycle=2012,0.0857987867042,297207
3919,N00030581,Mike Quigley,D,2012,Pro-Israel,Q05,24350,1600,22750,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030581&cycle=2012,0.0819294296568,297207
3920,N00030581,Mike Quigley,D,2012,Public Sector Unions,P04,20000,20000,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030581&cycle=2012,0.0672931660425,297207
3921,N00030581,Mike Quigley,D,2012,Computers/Internet,B12,19500,12000,7500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030581&cycle=2012,0.0656108368915,297207
3922,N00030581,Mike Quigley,D,2012,Transportation Unions,P03,19300,19300,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030581&cycle=2012,0.064937905231,297207
3923,N00030581,Mike Quigley,D,2012,Accountants,F11,17935,16935,1000,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030581&cycle=2012,0.0603451466486,297207
3924,N00002198,Nick Rahall,D,2012,Transportation Unions,P03,143250,143250,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002198&cycle=2012,0.211050345636,678748
3925,N00002198,Nick Rahall,D,2012,Air Transport,M01,126867,124867,2000,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002198&cycle=2012,0.18691325794,678748
3926,N00002198,Nick Rahall,D,2012,Lobbyists,K02,60199,3500,56699,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002198&cycle=2012,0.0886912373959,678748
3927,N00002198,Nick Rahall,D,2012,Building Trade Unions,P01,57250,57250,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002198&cycle=2012,0.0843464732124,678748
3928,N00002198,Nick Rahall,D,2012,Railroads,M04,55000,50000,5000,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002198&cycle=2012,0.0810315463176,678748
3929,N00002198,Nick Rahall,D,2012,Lawyers/Law Firms,K01,54250,35750,18500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002198&cycle=2012,0.079926570686,678748
3930,N00002198,Nick Rahall,D,2012,Public Sector Unions,P04,49500,49500,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002198&cycle=2012,0.0729283916859,678748
3931,N00002198,Nick Rahall,D,2012,Industrial Unions,P02,45000,45000,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002198&cycle=2012,0.0662985378962,678748
3932,N00002198,Nick Rahall,D,2012,General Contractors,C01,44150,29150,15000,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002198&cycle=2012,0.0650462321804,678748
3933,N00002198,Nick Rahall,D,2012,Construction Services,C04,43282,38500,4782,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00002198&cycle=2012,0.0637674070494,678748
3934,N00000964,Charles B. Rangel,D,2012,Lawyers/Law Firms,K01,117650,24500,93150,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000964&cycle=2012,0.182285533671,645416
3935,N00000964,Charles B. Rangel,D,2012,Lobbyists,K02,96439,1500,94939,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000964&cycle=2012,0.149421458408,645416
3936,N00000964,Charles B. Rangel,D,2012,Real Estate,F10,83700,19000,64700,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000964&cycle=2012,0.129683800835,645416
3937,N00000964,Charles B. Rangel,D,2012,Insurance,F09,64150,23500,40650,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000964&cycle=2012,0.0993932595411,645416
3938,N00000964,Charles B. Rangel,D,2012,Hospitals/Nursing Homes,H02,56627,9527,47100,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000964&cycle=2012,0.087737211349,645416
3939,N00000964,Charles B. Rangel,D,2012,Retired,W06,50950,0,50950,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000964&cycle=2012,0.0789413339614,645416
3940,N00000964,Charles B. Rangel,D,2012,Building Trade Unions,P01,47000,47000,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000964&cycle=2012,0.0728212501704,645416
3941,N00000964,Charles B. Rangel,D,2012,Public Sector Unions,P04,44700,44700,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000964&cycle=2012,0.069257657077,645416
3942,N00000964,Charles B. Rangel,D,2012,Candidate Committees,Q16,43700,43700,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000964&cycle=2012,0.0677082687755,645416
3943,N00000964,Charles B. Rangel,D,2012,Leadership PACs,Q03,40500,40500,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000964&cycle=2012,0.0627502262107,645416
3944,N00000362,Jack Reed,D,2012,Securities & Investment,F07,475100,215400,259700,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000362&cycle=2012,0.210475206145,2257273
3945,N00000362,Jack Reed,D,2012,Lawyers/Law Firms,K01,422517,73294,349223,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000362&cycle=2012,0.187180283466,2257273
3946,N00000362,Jack Reed,D,2012,Real Estate,F10,255100,97000,158100,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000362&cycle=2012,0.113012471243,2257273
3947,N00000362,Jack Reed,D,2012,Insurance,F09,243150,222100,21050,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000362&cycle=2012,0.107718472688,2257273
3948,N00000362,Jack Reed,D,2012,Lobbyists,K02,177805,8500,169305,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000362&cycle=2012,0.0787698253601,2257273
3949,N00000362,Jack Reed,D,2012,Health Professionals,H01,170600,128850,41750,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000362&cycle=2012,0.075577920792,2257273
3950,N00000362,Jack Reed,D,2012,Leadership PACs,Q03,139600,139600,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000362&cycle=2012,0.0618445354195,2257273
3951,N00000362,Jack Reed,D,2012,Commercial Banks,F03,136171,46271,89900,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000362&cycle=2012,0.0603254457923,2257273
3952,N00000362,Jack Reed,D,2012,Retired,W06,127380,0,127380,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000362&cycle=2012,0.0564309235081,2257273
3953,N00000362,Jack Reed,D,2012,Pro-Israel,Q05,109850,51500,58350,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00000362&cycle=2012,0.0486649155862,2257273
3954,N00030949,Tom Reed,R,2012,Real Estate,F10,140333,51000,89333,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030949&cycle=2012,0.151790282298,924519
3955,N00030949,Tom Reed,R,2012,Securities & Investment,F07,133166,55500,77666,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030949&cycle=2012,0.144038143078,924519
3956,N00030949,Tom Reed,R,2012,Insurance,F09,111505,108212,3293,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030949&cycle=2012,0.12060866245,924519
3957,N00030949,Tom Reed,R,2012,Oil & Gas,E01,110521,80400,30121,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030949&cycle=2012,0.119544325211,924519
3958,N00030949,Tom Reed,R,2012,Health Professionals,H01,93489,89689,3800,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030949&cycle=2012,0.101121772511,924519
3959,N00030949,Tom Reed,R,2012,Lobbyists,K02,76352,1129,75223,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030949&cycle=2012,0.0825856472393,924519
3960,N00030949,Tom Reed,R,2012,Computers/Internet,B12,75000,35000,40000,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030949&cycle=2012,0.081123265179,924519
3961,N00030949,Tom Reed,R,2012,Lawyers/Law Firms,K01,67520,27400,40120,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030949&cycle=2012,0.0730325715318,924519
3962,N00030949,Tom Reed,R,2012,Air Transport,M01,62133,62133,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030949&cycle=2012,0.0672057578049,924519
3963,N00030949,Tom Reed,R,2012,"Beer, Wine & Liquor",N02,54500,36250,18250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00030949&cycle=2012,0.0589495726967,924519
3964,N00004645,Denny Rehberg,R,2012,Retired,W06,729677,0,729677,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004645&cycle=2012,0.209717374153,3479335
3965,N00004645,Denny Rehberg,R,2012,Securities & Investment,F07,506206,11250,494956,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004645&cycle=2012,0.145489296087,3479335
3966,N00004645,Denny Rehberg,R,2012,Oil & Gas,E01,501351,176500,324851,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004645&cycle=2012,0.144093914498,3479335
3967,N00004645,Denny Rehberg,R,2012,Leadership PACs,Q03,382993,382993,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004645&cycle=2012,0.110076494503,3479335
3968,N00004645,Denny Rehberg,R,2012,Republican/Conservative,Q01,311709,47326,264383,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004645&cycle=2012,0.0895886713984,3479335
3969,N00004645,Denny Rehberg,R,2012,Real Estate,F10,225166,2000,223166,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004645&cycle=2012,0.0647152401249,3479335
3970,N00004645,Denny Rehberg,R,2012,Health Professionals,H01,221149,68250,152899,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004645&cycle=2012,0.0635607091585,3479335
3971,N00004645,Denny Rehberg,R,2012,Mining,E04,217491,91376,126115,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004645&cycle=2012,0.0625093588286,3479335
3972,N00004645,Denny Rehberg,R,2012,Misc Finance,F13,192860,0,192860,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004645&cycle=2012,0.0554301324822,3479335
3973,N00004645,Denny Rehberg,R,2012,Lobbyists,K02,190733,3250,187483,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00004645&cycle=2012,0.0548188087666,3479335
3974,N00026885,Dave Reichert,R,2012,Retired,W06,131460,0,131460,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026885&cycle=2012,0.19161170426,686075
3975,N00026885,Dave Reichert,R,2012,Insurance,F09,103250,98000,5250,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026885&cycle=2012,0.150493750683,686075
3976,N00026885,Dave Reichert,R,2012,Health Professionals,H01,88075,65500,22575,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026885&cycle=2012,0.128375177641,686075
3977,N00026885,Dave Reichert,R,2012,Real Estate,F10,85000,35500,49500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026885&cycle=2012,0.123893160369,686075
3978,N00026885,Dave Reichert,R,2012,Securities & Investment,F07,58184,24500,33684,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026885&cycle=2012,0.0848070546223,686075
3979,N00026885,Dave Reichert,R,2012,Computers/Internet,B12,50000,8000,42000,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026885&cycle=2012,0.0728783296287,686075
3980,N00026885,Dave Reichert,R,2012,Leadership PACs,Q03,48193,48193,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026885&cycle=2012,0.0702445067959,686075
3981,N00026885,Dave Reichert,R,2012,Pharmaceuticals/Health Products,H04,42017,38517,3500,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026885&cycle=2012,0.0612425755202,686075
3982,N00026885,Dave Reichert,R,2012,General Contractors,C01,40250,17500,22750,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026885&cycle=2012,0.0586670553511,686075
3983,N00026885,Dave Reichert,R,2012,Business Services,N05,39646,12500,27146,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00026885&cycle=2012,0.0577866851292,686075
3984,N00009922,Harry Reid,D,2012,Lawyers/Law Firms,K01,3824922,385245,3439677,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00009922&cycle=2012,0.334776856391,11425288
3985,N00009922,Harry Reid,D,2012,Securities & Investment,F07,1342082,187000,1155082,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00009922&cycle=2012,0.11746592296,11425288
3986,N00009922,Harry Reid,D,2012,Lobbyists,K02,1139480,28670,1110810,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00009922&cycle=2012,0.099733153335,11425288
3987,N00009922,Harry Reid,D,2012,Real Estate,F10,935638,102176,833462,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00009922&cycle=2012,0.0818918525292,11425288
3988,N00009922,Harry Reid,D,2012,Health Professionals,H01,881356,362900,518456,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00009922&cycle=2012,0.0771408125554,11425288
3989,N00009922,Harry Reid,D,2012,Retired,W06,788648,0,788648,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00009922&cycle=2012,0.0690265313224,11425288
3990,N00009922,Harry Reid,D,2012,Casinos/Gambling,N07,757772,66422,691350,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00009922&cycle=2012,0.0663241049153,11425288
3991,N00009922,Harry Reid,D,2012,TV/Movies/Music,B02,643050,151000,492050,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00009922&cycle=2012,0.0562830451189,11425288
3992,N00009922,Harry Reid,D,2012,Business Services,N05,581090,49000,532090,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00009922&cycle=2012,0.0508599870743,11425288
3993,N00009922,Harry Reid,D,2012,Insurance,F09,531250,261500,269750,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00009922&cycle=2012,0.0464977337989,11425288
3994,N00031127,Jim Renacci,R,2012,Leadership PACs,Q03,263556,263556,0,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031127&cycle=2012,0.197669717959,1333315
3995,N00031127,Jim Renacci,R,2012,Misc Manufacturing & Distributing,N15,164443,48018,116425,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031127&cycle=2012,0.123333945842,1333315
3996,N00031127,Jim Renacci,R,2012,Insurance,F09,155285,133935,21350,Center for Responsive Politics,03/25/2013,http://www.opensecrets.org/politicians/industries.php?cid=N00031127&cycle=2012,0.116465351399,1333315
