State,CongressionalMembership,Candidate1,PartyAffiliation1,Votes1,VotePercent1,Candidate2,PartyAffiliation2,Votes2,VotePercent2,Candidate3,PartyAffiliation3,Votes3,VotePercent3,Candidate4,PartyAffiliation4,Votes4,VotePercent4,Candidate5,PartyAffiliation5,Votes5,VotePercent5,Candidate6,PartyAffiliation6,Votes6,VotePercent6,Candidate7,PartyAffiliation7,Votes7,VotePercent7,Candidate8,PartyAffiliation8,Votes8,VotePercent8,Candidate9,PartyAffiliation9,Votes9,VotePercent9,Candidate10,PartyAffiliation10,Votes10,VotePercent10,Candidate11,PartyAffiliation11,Votes11,VotePercent11,Candidate12,PartyAffiliation12,Votes12,VotePercent12
alabama,Senate,Jeff Sessions* ,RepublicanRep.,,,Uncontested
pennsylvania,House District 2,Chaka Fattah*,DemocratDem.,"177,648",87.7%,Armond James,RepublicanRep.,"24,987",12.3%
pennsylvania,House District 3,Mike Kelly*,RepublicanRep.,"112,406",60.5%,Dan LaVallee,DemocratDem.,"73,240",39.5%
pennsylvania,House District 4,Scott Perry*,RepublicanRep.,"146,317",74.5%,Linda Thompson,DemocratDem.,"49,983",25.5%
pennsylvania,House District 5,Glenn Thompson*,RepublicanRep.,"113,485",63.6%,Kerith Taylor,DemocratDem.,"65,041",36.4%
pennsylvania,House District 6,Ryan Costello,RepublicanRep.,"118,450",56.2%,Manan Trivedi,DemocratDem.,"92,193",43.8%
pennsylvania,House District 7,Patrick Meehan*,RepublicanRep.,"143,265",62.0%,Mary Ellen Balchunis,DemocratDem.,"87,783",38.0%
pennsylvania,House District 8,Michael G. Fitzpatrick*,RepublicanRep.,"137,676",61.9%,Kevin Strouse,DemocratDem.,"84,705",38.1%
pennsylvania,House District 9,Bill Shuster*,RepublicanRep.,"108,587",63.6%,Alanna Hartzok,DemocratDem.,"62,193",36.4%
pennsylvania,House District 10,Tom Marino*,RepublicanRep.,"111,547",62.5%,Scott Brion,DemocratDem.,"44,221",24.8%,Nick Troiano,Other,"22,611",12.7%
pennsylvania,House District 11,Lou Barletta*,RepublicanRep.,"121,618",66.3%,Andy Ostrowski,DemocratDem.,"61,832",33.7%
pennsylvania,House District 12,Keith Rothfus*,RepublicanRep.,"126,567",59.3%,Erin McClelland,DemocratDem.,"86,977",40.7%
pennsylvania,House District 13,Brendan Boyle,DemocratDem.,"122,651",67.1%,Dee Adcock,RepublicanRep.,"60,163",32.9%
pennsylvania,House District 14,Mike Doyle* ,DemocratDem.,,,Uncontested
pennsylvania,House District 15,Charlie Dent* ,RepublicanRep.,,,Uncontested
pennsylvania,House District 16,Joe Pitts*,RepublicanRep.,"101,083",57.8%,Tom Houghton,DemocratDem.,"73,921",42.2%
pennsylvania,House District 17,Matt Cartwright*,DemocratDem.,"93,177",56.8%,David Moylan,RepublicanRep.,"70,919",43.2%
pennsylvania,House District 18,Tim Murphy* ,RepublicanRep.,,,Uncontested
rhode-island,Senate,Jack Reed*,DemocratDem.,"222,776",70.7%,Mark Zaccaria,RepublicanRep.,"92,389",29.3%
rhode-island,House District 1,David Cicilline*,DemocratDem.,"86,660",59.6%,Cormick Lynch,RepublicanRep.,"58,695",40.4%
rhode-island,House District 2,Jim Langevin*,DemocratDem.,"105,318",62.3%,Rhue Reis,RepublicanRep.,"63,677",37.7%
south-carolina,Senate,Lindsey Graham*,RepublicanRep.,"665,605",54.5%,Brad Hutto,DemocratDem.,"475,532",38.9%,Thomas Ravenel,Other,"47,205",3.9%,Victor Kocher,Other,"33,481",2.7%
south-carolina,Senate Special,Tim Scott*,RepublicanRep.,"749,266",61.2%,Joyce Dickerson,DemocratDem.,"454,279",37.1%,Jill Bossi,Other,"21,450",1.8%
south-carolina,House District 1,Mark Sanford* ,RepublicanRep.,,,Uncontested
south-carolina,House District 2,Joe Wilson*,RepublicanRep.,"121,379",62.6%,Phil Black,DemocratDem.,"68,438",35.3%,Harold Geddings,Other,"4,151",2.1%
south-carolina,House District 3,Jeff Duncan*,RepublicanRep.,"116,021",71.4%,Barbara Jo Mullis,DemocratDem.,"46,556",28.6%
south-carolina,House District 4,Trey Gowdy*,RepublicanRep.,"125,930",85.2%,Curtis McLaughlin,Other,"21,849",14.8%
south-carolina,House District 5,Mick Mulvaney*,RepublicanRep.,"102,017",58.9%,Tom Adams,DemocratDem.,"71,119",41.1%
south-carolina,House District 6,James E. Clyburn*,DemocratDem.,"125,172",72.8%,Anthony Culler,RepublicanRep.,"43,658",25.4%,Kevin Umbaugh,Other,"3,144",1.8%
south-carolina,House District 7,Tom Rice*,RepublicanRep.,"102,576",60.0%,Gloria Bromell-Tinubu,DemocratDem.,"68,412",40.0%
south-dakota,Senate,Mike Rounds,RepublicanRep.,"140,721",50.4%,Rick Weiland,DemocratDem.,"82,408",29.5%,Larry Pressler,Other,"47,728",17.1%,Gordon Howie,Other,"8,469",3.0%
south-dakota,House District 1,Kristi Noem*,RepublicanRep.,"183,796",66.5%,Corinna Robinson,DemocratDem.,"92,438",33.5%
tennessee,Senate,Lamar Alexander*,RepublicanRep.,"849,748",61.9%,Gordon Ball,DemocratDem.,"437,175",31.8%,Joe Wilmoth,Other,"36,056",2.6%,Martin Pleasant,Other,"12,530",0.9%,Tom Emerson,Other,"11,146",0.8%,Danny Page,Other,"7,711",0.6%,Rick Tyler,Other,"5,751",0.4%,Joshua James,Other,"5,671",0.4%,Bartholomew Phillips,Other,"2,380",0.2%,Edmund Gauthier,Other,"2,308",0.2%,Eric Schechter,Other,"1,668",0.1%,C. Salekin,Other,784,0.1%
tennessee,House District 1,Phil Roe*,RepublicanRep.,"115,276",82.8%,Robert Franklin,Other,"9,892",7.1%,Robert Smith,Other,"9,849",7.1%,Michael Salyer,Other,"4,143",3.0%
tennessee,House District 2,John J. Duncan Jr.*,RepublicanRep.,"120,853",72.5%,Bob Scott,DemocratDem.,"37,599",22.6%,Casey Gouge,Other,"4,222",2.5%,Norris Dryer,Other,"4,033",2.4%
tennessee,House District 3,Chuck Fleischmann*,RepublicanRep.,"97,301",62.4%,Mary Headrick,DemocratDem.,"53,943",34.6%,Cassandra Mitchell,Other,"4,768",3.1%
tennessee,House District 4,Scott DesJarlais*,RepublicanRep.,"84,781",58.3%,Lenda Sherrell,DemocratDem.,"51,338",35.3%,Robert Doggart,Other,"9,238",6.4%
tennessee,House District 5,Jim Cooper*,DemocratDem.,"95,635",62.3%,Bob Ries,RepublicanRep.,"54,939",35.8%,Paul Deakin,Other,"3,032",2.0%
tennessee,House District 6,Diane Black*,RepublicanRep.,"115,190",71.1%,Amos Powers,DemocratDem.,"37,215",23.0%,Mike Winton,Other,"9,630",5.9%
tennessee,House District 7,Marsha Blackburn*,RepublicanRep.,"110,498",70.0%,Daniel Cramer,DemocratDem.,"42,260",26.8%,Leonard Ladner,Other,"5,092",3.2%
tennessee,House District 8,Stephen Fincher*,RepublicanRep.,"122,205",70.8%,Wes Bradley,DemocratDem.,"42,403",24.6%,Mark Rawles,Other,"4,450",2.6%,James Hart,Other,"3,446",2.0%
tennessee,House District 9,Steve Cohen*,DemocratDem.,"87,308",75.0%,Charlotte Bergmann,RepublicanRep.,"27,163",23.3%,Floyd Alberson,Other,766,0.7%,Paul Cook,Other,751,0.6%,Herbert Bass,Other,483,0.4%
texas,Senate,John Cornyn*,RepublicanRep.,"2,855,068",61.6%,David Alameel,DemocratDem.,"1,594,252",34.4%,Rebecca Paddock,Other,"133,467",2.9%,Emily Sanchez,Other,"54,587",1.2%
texas,House District 1,Louie Gohmert*,RepublicanRep.,"114,925",77.5%,Shirley McKellar,DemocratDem.,"33,409",22.5%
texas,House District 2,Ted Poe*,RepublicanRep.,"101,795",68.0%,Niko Letsos,DemocratDem.,"44,349",29.6%,James Veasaw,Other,"2,315",1.5%,Mark Roberts,Other,"1,307",0.9%
texas,House District 3,Sam Johnson*,RepublicanRep.,"112,726",82.0%,Paul Blair,Other,"24,759",18.0%
texas,House District 4,John Ratcliffe ,RepublicanRep.,,,Uncontested
texas,House District 5,Jeb Hensarling*,RepublicanRep.,"89,638",85.5%,Ken Ashby,Other,"15,252",14.5%
texas,House District 6,Joe L. Barton*,RepublicanRep.,"92,285",61.2%,David Cozad,DemocratDem.,"54,986",36.4%,Hugh Chauvin,Other,"3,634",2.4%
texas,House District 7,John Culberson*,RepublicanRep.,"90,422",63.3%,James Cargas,DemocratDem.,"49,341",34.5%,Gerald Fowler,Other,"3,133",2.2%
texas,House District 8,Kevin Brady*,RepublicanRep.,"124,897",89.3%,Ken Petty,Other,"14,930",10.7%
texas,House District 9,Al Green*,DemocratDem.,"77,979",90.8%,Johnny Johnson,Other,"7,886",9.2%
texas,House District 10,Michael McCaul*,RepublicanRep.,"109,311",62.2%,Tawana Walter-Cadien,DemocratDem.,"60,020",34.1%,Bill Kelsey,Other,"6,476",3.7%
texas,House District 11,K. Michael Conaway*,RepublicanRep.,"107,752",90.3%,Ryan Lange,Other,"11,607",9.7%
texas,House District 12,Kay Granger*,RepublicanRep.,"113,105",71.3%,Mark Greene,DemocratDem.,"41,720",26.3%,Ed Colliver,Other,"3,785",2.4%
texas,House District 13,Mac Thornberry*,RepublicanRep.,"110,636",84.3%,Mike Minter,DemocratDem.,"16,803",12.8%,Emily Pivoda,Other,"2,860",2.2%,Don Cook,Other,926,0.7%
texas,House District 14,Randy Weber*,RepublicanRep.,"89,876",61.8%,Donald Brown,DemocratDem.,"52,420",36.1%,John Wieder,Other,"3,025",2.1%
texas,House District 15,Rubén Hinojosa*,DemocratDem.,"48,561",54.2%,Eddie Zamora,RepublicanRep.,"38,551",43.1%,Johnny Partain,Other,"2,437",2.7%
texas,House District 16,Beto O'Rourke*,DemocratDem.,"49,257",67.5%,Corey Roen,RepublicanRep.,"21,293",29.2%,Jaime Perez,Other,"2,438",3.3%
texas,House District 17,Bill Flores*,RepublicanRep.,"85,085",64.6%,Nick Haynes,DemocratDem.,"42,696",32.4%,Shawn Michael Hamilton,Other,"3,997",3.0%
texas,House District 18,Sheila Jackson Lee*,DemocratDem.,"75,963",71.8%,Sean Seibert,RepublicanRep.,"26,194",24.8%,Vince Duncan,Other,"2,359",2.2%,Remington Alessi,Other,"1,298",1.2%
texas,House District 19,Randy Neugebauer*,RepublicanRep.,"89,701",77.2%,Neal Marchbanks,DemocratDem.,"21,350",18.4%,Chip Peterson,Other,"5,134",4.4%
texas,House District 20,Joaquin Castro*,DemocratDem.,"66,538",75.7%,Jeffrey Blunt,Other,"21,400",24.3%
texas,House District 21,Lamar Smith*,RepublicanRep.,"135,513",71.8%,Antonio Diaz,Other,"27,782",14.7%,Ryan Shields,Other,"25,483",13.5%
texas,House District 22,Pete Olson*,RepublicanRep.,"100,780",66.6%,Frank Briscoe,DemocratDem.,"47,789",31.6%,Rob Lapham,Other,"2,861",1.9%
texas,House District 23,Will Hurd,RepublicanRep.,"57,901",49.8%,Pete Gallego*,DemocratDem.,"55,436",47.7%,Ruben Corvalan,Other,"2,960",2.5%
texas,House District 24,Kenny Marchant*,RepublicanRep.,"93,446",65.1%,Patrick McGehearty,DemocratDem.,"46,360",32.3%,Mike Kolls,Other,"3,799",2.6%
texas,House District 25,Roger Williams*,RepublicanRep.,"106,929",60.2%,Marco Montoya,DemocratDem.,"64,341",36.2%,John Betz,Other,"6,288",3.5%
texas,House District 26,Michael C. Burgess*,RepublicanRep.,"116,758",82.7%,Mark Boler,Other,"24,490",17.3%
texas,House District 27,Blake Farenthold*,RepublicanRep.,"83,270",63.6%,Wesley Reed,DemocratDem.,"44,112",33.7%,Roxanne Simonson,Other,"3,552",2.7%
texas,House District 28,Henry Cuellar*,DemocratDem.,"62,471",82.1%,William Aikens,Other,"10,146",13.3%,Michael Cary,Other,"3,474",4.6%
texas,House District 29,Gene Green*,DemocratDem.,"41,229",89.5%,James Stanczak,Other,"4,818",10.5%
texas,House District 30,Eddie Bernice Johnson*,DemocratDem.,"92,971",87.9%,Max Koch,Other,"7,149",6.8%,Eric Williams,Other,"5,596",5.3%
texas,House District 31,John Carter*,RepublicanRep.,"91,484",64.1%,Louie Minor,DemocratDem.,"45,634",32.0%,Scott Ballard,Other,"5,693",4.0%
texas,House District 32,Pete Sessions*,RepublicanRep.,"96,420",61.8%,Frank Perez,DemocratDem.,"55,281",35.4%,Ed Rankin,Other,"4,271",2.7%
texas,House District 33,Marc Veasey*,DemocratDem.,"43,728",86.5%,Jason Reeves,Other,"6,822",13.5%
texas,House District 34,Filemon Vela*,DemocratDem.,"47,457",59.6%,Larry Smith,RepublicanRep.,"30,617",38.4%,Ryan Rowley,Other,"1,562",2.0%
texas,House District 35,Lloyd Doggett*,DemocratDem.,"60,027",62.5%,Susan Narvaiz,RepublicanRep.,"31,985",33.3%,Cory Bruner,Other,"2,760",2.9%,kat swift,Other,"1,293",1.3%
texas,House District 36,Brian Babin,RepublicanRep.,"100,933",76.0%,Michael Cole,DemocratDem.,"29,291",22.0%,Rodney Veach,Other,"1,940",1.5%,Hal Ridley,Other,681,0.5%
utah,House District 1,Rob Bishop*,RepublicanRep.,"70,240",64.2%,Donna McAleer,DemocratDem.,"31,668",29.0%,Craig Bowden,Other,"3,941",3.6%,Dwayne Vance,Other,"3,538",3.2%
utah,House District 2,Chris Stewart*,RepublicanRep.,"76,966",60.4%,Luz Robles,DemocratDem.,"42,356",33.2%,Shaun McCausland,Other,"3,821",3.0%,Wayne Hill,Other,"2,913",2.3%,Bill Barron,Other,"1,461",1.1%
utah,House District 3,Jason Chaffetz*,RepublicanRep.,"94,571",72.3%,Brian Wonnacott,DemocratDem.,"29,575",22.6%,Zack Strong,Other,"2,930",2.2%,Stephen Tryon,Other,"2,314",1.8%,Ben Mates,Other,"1,327",1.0%
utah,House District 4,Mia Love,RepublicanRep.,"64,390",50.0%,Doug Owens,DemocratDem.,"60,165",46.8%,Tim Aalders,Other,"1,764",1.4%,Collin Simonsen,Other,"1,214",0.9%,Jim Vein,Other,"1,154",0.9%
vermont,House District 1,Peter Welch*,DemocratDem.,"123,896",64.4%,Mark Donka,RepublicanRep.,"59,903",31.1%,Cris Ericson,Other,"2,806",1.5%,Matthew Andrews,Other,"2,080",1.1%,Jerry Trudell,Other,"2,038",1.1%,Randall Meyer,Other,"1,698",0.9%
virginia,Senate,Mark Warner*,DemocratDem.,"1,071,283",49.2%,Ed Gillespie,RepublicanRep.,"1,054,556",48.4%,Robert Sarvis,Other,"53,396",2.5%
virginia,House District 1,Rob Wittman*,RepublicanRep.,"131,596",63.0%,Norm Mosher,DemocratDem.,"72,053",34.5%,Gail Parker,Other,"5,094",2.4%
virginia,House District 2,Scott Rigell*,RepublicanRep.,"138,149",57.9%,Suzanne Patrick,DemocratDem.,"100,585",42.1%
virginia,House District 3,Robert C. Scott* ,DemocratDem.,,,Uncontested
virginia,House District 4,J. Randy Forbes*,RepublicanRep.,"121,134",60.3%,Elliott Fausz,DemocratDem.,"75,214",37.5%,Bo Brown,Other,"4,421",2.2%
virginia,House District 5,Robert Hurt*,RepublicanRep.,"124,381",61.0%,Lawrence Gaughan,DemocratDem.,"72,905",35.8%,Paul Jones,Other,"4,268",2.1%,Kenneth Hildebrandt,Other,"2,184",1.1%
virginia,House District 6,Robert W. Goodlatte*,RepublicanRep.,"133,202",75.5%,Will Hammer,Other,"22,008",12.5%,Elaine Hildebrandt,Other,"21,159",12.0%
virginia,House District 7,Dave Brat,RepublicanRep.,"147,897",60.9%,Jack Trammell,DemocratDem.,"89,793",36.9%,James Carr,Other,"5,347",2.2%
virginia,House District 8,Donald Beyer,DemocratDem.,"127,981",63.0%,Micah Edmond,RepublicanRep.,"64,477",31.7%,Gwendolyn Beck,Other,"5,421",2.7%,Jeffrey Carson,Other,"4,403",2.2%,Gerry Blais,Other,962,0.5%
virginia,House District 9,Morgan Griffith*,RepublicanRep.,"117,032",74.9%,William Carr,Other,"39,309",25.1%
virginia,House District 10,Barbara Comstock,RepublicanRep.,"125,864",56.6%,John Foust,DemocratDem.,"89,896",40.4%,William Redpath,Other,"3,393",1.5%,Brad Eickholt,Other,"2,441",1.1%,Dianne Blais,Other,944,0.4%
virginia,House District 11,Gerald E. Connolly*,DemocratDem.,"106,726",56.9%,Suzanne Scholte,RepublicanRep.,"75,760",40.4%,Marc Harrold,Other,"3,263",1.7%,Joe Galdo,Other,"1,737",0.9%
washington,House District 1,Suzan DelBene*,DemocratDem.,"117,337",55.0%,Pedro Celis,RepublicanRep.,"96,145",45.0%
washington,House District 2,Rick Larsen*,DemocratDem.,"118,082",60.7%,B.J. Guillot,RepublicanRep.,"76,323",39.3%
washington,House District 3,Jaime Herrera Beutler*,RepublicanRep.,"123,002",61.5%,Bob Dingethal,DemocratDem.,"76,839",38.5%
washington,House District 4,Dan Newhouse,RepublicanRep.,"76,624",50.9%,Clint Didier,RepublicanRep.,"74,010",49.1%
washington,House District 5,Cathy McMorris Rodgers*,RepublicanRep.,"120,419",60.4%,Joe Pakootas,DemocratDem.,"79,113",39.6%
washington,House District 6,Derek Kilmer*,DemocratDem.,"139,790",63.0%,Marty McClendon,RepublicanRep.,"82,134",37.0%
washington,House District 7,Jim McDermott*,DemocratDem.,"182,519",80.8%,Craig Keller,RepublicanRep.,"43,479",19.2%
washington,House District 8,Dave Reichert*,RepublicanRep.,"119,420",63.4%,Jason Ritchie,DemocratDem.,"68,841",36.6%
washington,House District 9,Adam Smith*,DemocratDem.,"107,368",70.7%,Doug Basler,RepublicanRep.,"44,564",29.3%
washington,House District 10,Denny Heck*,DemocratDem.,"95,001",54.6%,Joyce McDonald,RepublicanRep.,"78,955",45.4%
west-virginia,Senate,Shelley Moore Capito,RepublicanRep.,"280,123",62.1%,Natalie Tennant,DemocratDem.,"155,456",34.5%,John Buckley,Other,"7,360",1.6%,Bob Baber,Other,"5,448",1.2%,Phil Hudok,Other,"2,544",0.6%
west-virginia,House District 1,David B. McKinley*,RepublicanRep.,"91,941",64.0%,Glen Gainer,DemocratDem.,"51,755",36.0%
west-virginia,House District 2,Alex Mooney,RepublicanRep.,"72,237",47.1%,Nick Casey,DemocratDem.,"67,325",43.9%,Davy Jones,Other,"7,645",5.0%,Ed Rabel,Other,"6,211",4.0%
west-virginia,House District 3,Evan Jenkins,RepublicanRep.,"77,170",55.3%,Nick J. Rahall II*,DemocratDem.,"62,309",44.7%
wisconsin,House District 1,Paul D. Ryan*,RepublicanRep.,"182,118",63.3%,Rob Zerban,DemocratDem.,"105,465",36.7%
wisconsin,House District 2,Mark Pocan*,DemocratDem.,"224,548",68.5%,Peter Theron,RepublicanRep.,"103,303",31.5%
wisconsin,House District 3,Ron Kind*,DemocratDem.,"155,221",56.7%,Tony Kurtz,RepublicanRep.,"118,669",43.3%
wisconsin,House District 4,Gwen Moore*,DemocratDem.,"178,822",70.3%,Dan Sebring,RepublicanRep.,"68,386",26.9%,Robert Raymond,Other,"6,997",2.8%
wisconsin,House District 5,Jim Sensenbrenner*,RepublicanRep.,"230,725",69.5%,Chris Rockwood,DemocratDem.,"101,065",30.5%
wisconsin,House District 6,Glenn Grothman,RepublicanRep.,"169,625",56.8%,Mark Harris,DemocratDem.,"122,146",40.9%,Gus Fahrendorf,Other,"6,850",2.3%
wisconsin,House District 7,Sean P. Duffy*,RepublicanRep.,"169,451",59.2%,Kelly Westlund,DemocratDem.,"112,895",39.5%,Lawrence Dale,Other,"3,661",1.3%
wisconsin,House District 8,Reid Ribble*,RepublicanRep.,"188,370",65.1%,Ron Gruett,DemocratDem.,"101,045",34.9%
wyoming,Senate,Mike Enzi*,RepublicanRep.,"119,534",72.3%,Charlie Hardy,DemocratDem.,"29,043",17.6%,Curt Gottshall,Other,"13,175",8.0%,Joseph Porambo,Other,"3,602",2.2%
wyoming,House District 1,Cynthia M. Lummis*,RepublicanRep.,"111,129",68.5%,Richard Grayson,DemocratDem.,"37,365",23.0%,Richard Brubaker,Other,"7,025",4.3%,Daniel Cummings,Other,"6,635",4.1%
