KEY,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,INDUSTRYPERCENT,CANDTOTAL,INCUMBENT,VOTES,PERCENT,WINNER,rank 1,rank 2,rank 3,rank 4,rank 5,AMOUNT of 1,AMOUNT of 2,AMOUNT of 3,AMOUNT of 4,AMOUNT of 5
KY|4|JOHN|WALTZ|2010,2010,KY,JOHN,WALTZ,4,JOHN WALTZ,D,0.136901681,299485,0,66694,0.3052,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Consumer Staples,129951,63410,46474,41000,7100
KY|5|HAL|ROGERS|2010,2010,KY,HAL,ROGERS,5,HAL ROGERS,R,0.165076748,572461,1,151019,0.7742,W,Industrials,Consumer Discretionary,Not publicly traded,Financials,Not for profit,213150,94500,89578,44800,44383
KY|5|JIM|HOLBERT|2010,2010,KY,JIM,HOLBERT,5,JIM HOLBERT,D,1,1300,0,44034,0.2258,L,Not for profit,NULL,NULL,NULL,NULL,1300,0,0,0,0
KY|6|ANDY|BARR|2010,2010,KY,ANDY,BARR,6,ANDY BARR,R,0.083053726,935539,0,119164,0.4981,L,Not for profit,Not publicly traded,Financials,Materials,Consumer Discretionary,354723,184389,163300,90327,77700
KY|6|BEN|CHANDLER|2010,2010,KY,BEN,CHANDLER,6,BEN CHANDLER,D,0.074139567,977211,1,119812,0.5008,W,Not for profit,Not publicly traded,Consumer Staples,Consumer Discretionary,Materials,423798,213258,73105,72450,60100
KY|S|JACK|CONWAY|2010,2010,KY,JACK,CONWAY,S,JACK CONWAY,D,0.066142271,3194659,0,600052,0.4425,L,Not publicly traded,Not for profit,Financials,Consumer Discretionary,Consumer Staples,1256230,1146905,337282,211302,177290
KY|S|RAND|PAUL|2010,2010,KY,RAND,PAUL,S,RAND PAUL,R,0.072983158,2671726,0,755706,0.5573,W,Not for profit,Financials,Not publicly traded,Materials,Consumer Discretionary,1348404,396795,293554,237670,194991
LA|1|MYRON|KATZ|2010,2010,LA,MYRON,KATZ,1,MYRON KATZ,D,0.07518797,6650,0,38416,0.1919,L,Not for profit,Not publicly traded,Industrials,Energy,Financials,4400,1000,500,500,250
LA|1|STEVE|SCALISE|2010,2010,LA,STEVE,SCALISE,1,STEVE SCALISE,R,0.11143791,852717,1,157182,0.7852,W,Not publicly traded,Not for profit,Industrials,Consumer Discretionary,Energy,229626,132830,122550,95025,83685
LA|2|ANTHONY|MARQUIZE|2010,2010,LA,ANTHONY,MARQUIZE,2,ANTHONY MARQUIZE,I,0.083333333,2400,0,1876,0.0145,L,Not for profit,Not publicly traded,Consumer Staples,NULL,NULL,1200,1000,200,0,0
LA|2|CEDRIC|RICHMOND|2010,2010,LA,CEDRIC,RICHMOND,2,CEDRIC RICHMOND,D,0.028136372,719709,0,83705,0.6459,W,Not for profit,Not publicly traded,Industrials,Financials,Consumer Discretionary,341050,248159,63350,33000,20250
LA|2|JOSEPH|CAO|2010,2010,LA,JOSEPH,CAO,2,JOSEPH CAO,R,0.048032175,870250,1,43378,0.3347,L,Not for profit,Not publicly traded,Financials,Industrials,Consumer Discretionary,376253,185411,89020,71566,41800
LA|3|JEFF|LANDRY|2010,2010,LA,JEFF,LANDRY,3,JEFF LANDRY,R,0.045203034,839833,0,108963,0.6377,W,Energy,Not publicly traded,Industrials,Not for profit,Materials,180300,171230,162650,123750,76550
LA|3|RAVI|SANGISETTY|2010,2010,LA,RAVI,SANGISETTY,3,RAVI SANGISETTY,D,0.033194465,455347,0,61914,0.3623,L,Not for profit,Not publicly traded,Industrials,Financials,Consumer Discretionary,219318,173402,24300,23212,15115
LA|4|ARTIS|CASH|2010,2010,LA,ARTIS,CASH,4,ARTIS CASH,I,0.166666667,1800,0,8962,0.0531,L,Not publicly traded,Materials,Consumer Discretionary,NULL,NULL,1000,500,300,0,0
LA|4|DAVID|MELVILLE|2010,2010,LA,DAVID,MELVILLE,4,DAVID MELVILLE,D,0.078992042,101909,0,54609,0.3235,L,Not for profit,Not publicly traded,Health Care,Financials,Consumer Discretionary,30865,28750,11344,11000,8050
LA|4|JOHN|FLEMING|2010,2010,LA,JOHN,FLEMING,4,JOHN FLEMING,R,0.019218275,915795,1,105223,0.6234,W,Not for profit,Energy,Financials,Not publicly traded,Health Care,307374,184150,120500,109571,70200
LA|5|RODNEY|ALEXANDER|2010,2010,LA,RODNEY,ALEXANDER,5,RODNEY ALEXANDER,R,0.068113408,767103,1,122033,0.7857,W,Not publicly traded,Not for profit,Financials,Consumer Staples,Energy,223835,134750,97800,90700,72746
LA|6|BILL|CASSIDY|2010,2010,LA,BILL,CASSIDY,6,BILL CASSIDY,R,0.039054044,919239,1,138607,0.6563,W,Not for profit,Not publicly traded,Industrials,Financials,Consumer Staples,350276,183379,86750,81075,73950
LA|7|CHARLES|BOUSTANY|2010,2010,LA,CHARLES,BOUSTANY,7,CHARLES W BOUSTANY JR,R,0.038755117,1140830,1,NA,NA,L,Not for profit,Financials,Health Care,Not publicly traded,Energy,270500,255389,198328,154101,117300
LA|S|BOB|LANG|2010,2010,LA,BOB,LANG,S,BOB LANG,I,0.015502674,12901,0,5734,0.0045,L,Not for profit,Consumer Staples,Not publicly traded,Consumer Discretionary,Industrials,11801,400,300,200,200
LA|S|CHARLES|MELANCON|2010,2010,LA,CHARLES,MELANCON,S,CHARLES MELANCON,D,0.100315787,2218265,0,476572,0.3767,L,Not publicly traded,Not for profit,Consumer Discretionary,Consumer Staples,Financials,893728,602047,222527,145150,133250
LA|S|DAVID|VITTER|2010,2010,LA,DAVID,VITTER,S,DAVID VITTER,R,0.041371808,5319492,1,715415,0.5655,W,Not for profit,Not publicly traded,Financials,Energy,Industrials,1657240,1306261,810807,576150,501775
LA|S|ERNEST|WOOTON|2010,2010,LA,ERNEST,WOOTON,S,ERNEST D WOOTON,I,1,2500,0,8167,0.0065,L,Not for profit,NULL,NULL,NULL,NULL,2500,0,0,0,0
LA|S|MICHAEL|SPEARS|2010,2010,LA,MICHAEL,SPEARS,S,MICHAEL LANE SPEARS,I,0.142857143,3500,0,9190,0.0073,L,Consumer Staples,Not for profit,Financials,Consumer Discretionary,Energy,1000,1000,500,500,500
MA|1|JOHN|OLVER|2010,2010,MA,JOHN,OLVER,1,JOHN W OLVER,D,0.05837898,610665,1,128011,0.6,W,Not for profit,Not publicly traded,Industrials,Consumer Discretionary,Consumer Staples,267800,161105,134610,35650,11500
MA|1|MICHAEL|ENGEL|2010,2010,MA,MICHAEL,ENGEL,1,MICHAEL ENGEL,I,1,500,0,10880,0.051,L,Not for profit,NULL,NULL,NULL,NULL,500,0,0,0,0
MA|1|WILLIAM|GUNN|2010,2010,MA,WILLIAM,GUNN,1,WILLIAM LESLIE GUNN JR,R,0.034674064,17304,0,74418,0.3488,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Health Care,11904,3450,800,600,300
MA|2|RICHARD|NEAL|2010,2010,MA,RICHARD,NEAL,2,RICHARD E NEAL,D,0.104893203,1570321,1,122751,0.5733,W,Financials,Not publicly traded,Health Care,Not for profit,Consumer Discretionary,492550,279072,233149,170200,164716
MA|2|TOM|WESLEY|2010,2010,MA,TOM,WESLEY,2,TOM WESLEY,R,0.201039861,57700,0,91209,0.426,L,Not for profit,Consumer Discretionary,Financials,Industrials,Materials,26800,11600,6400,5500,2950
MA|3|JAMES|MCGOVERN|2010,2010,MA,JAMES,MCGOVERN,3,JAMES P MCGOVERN,D,0.038751107,921264,1,122708,0.5646,W,Not publicly traded,Not for profit,Health Care,Financials,Consumer Discretionary,354542,303446,139626,57450,35700
MA|3|MARTIN|LAMB|2010,2010,MA,MARTIN,LAMB,3,MARTIN A LAMB,R,0.064653283,45628,0,85124,0.3916,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Materials,28968,7160,5550,2950,500
MA|3|PATRICK|BARRON|2010,2010,MA,PATRICK,BARRON,3,PATRICK BARRON,I,1,2275,0,9388,0.0432,L,Financials,NULL,NULL,NULL,NULL,2275,0,0,0,0
MA|4|BARNEY|FRANK|2010,2010,MA,BARNEY,FRANK,4,BARNEY FRANK,D,0.063795902,2273657,1,126194,0.539,W,Financials,Not publicly traded,Not for profit,Consumer Discretionary,NULL,983714,636237,508656,145050,0
MA|4|SEAN|BIELAT|2010,2010,MA,SEAN,BIELAT,4,SEAN BIELAT,R,0.079408281,824851,0,101517,0.4336,L,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Materials,305465,283575,121611,65500,21550
MA|5|JOHN|GOLNIK|2010,2010,MA,JOHN,GOLNIK,5,JOHN GOLNIK,R,0.039744513,106933,0,94646,0.4225,L,Not for profit,Financials,Not publicly traded,Materials,Consumer Discretionary,46683,36100,8750,5800,4250
MA|5|NIKI|TSONGAS|2010,2010,MA,NIKI,TSONGAS,5,NIKI TSONGAS,D,0.119721182,897502,1,122858,0.5484,W,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Health Care,364725,305702,107450,65750,30625
MA|5|ROBERT|CLARK|2010,2010,MA,ROBERT,CLARK,5,ROBERT MICHAEL CLARK,I,1,10,0,1991,0.0089,L,Not for profit,NULL,NULL,NULL,NULL,10,0,0,0,0
MA|6|BILL|HUDAK|2010,2010,MA,BILL,HUDAK,6,BILL HUDAK,R,0.107101851,220351,0,107930,0.4299,L,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Materials,79519,48035,37416,23600,19810
MA|6|JOHN|TIERNEY|2010,2010,MA,JOHN,TIERNEY,6,JOHN F TIERNEY,D,0.066749929,453184,1,142732,0.5685,W,Not for profit,Not publicly traded,Consumer Discretionary,Industrials,Financials,283628,98706,30250,16500,12450
MA|7|ED|MARKEY|2010,2010,MA,ED,MARKEY,7,ED MARKEY,D,0.181005854,928644,1,145696,0.6642,W,Not publicly traded,Consumer Discretionary,Utilities,Not for profit,Telecommunication Services,258354,168090,134900,85950,85750
MA|7|GERRY|DEMBROWSKI|2010,2010,MA,GERRY,DEMBROWSKI,7,GERRY DEMBROWSKI,R,0.025974026,7700,0,73467,0.3349,L,Not for profit,Health Care,Not publicly traded,Materials,Financials,5350,1500,400,250,200
MA|8|MICHAEL|CAPUANO|2010,2010,MA,MICHAEL,CAPUANO,8,MICHAEL E CAPUANO,D,0.022254087,3374661,1,134974,0.9805,W,Not for profit,Not publicly traded,Financials,Health Care,Consumer Discretionary,2002611,745250,342100,156750,75100
MA|9|PHILIP|DUNKELBARGER|2010,2010,MA,PHILIP,DUNKELBARGER,9,PHILIP DUNKELBARGER,I,0.666666667,1500,0,12572,0.0547,L,Consumer Staples,Not for profit,NULL,NULL,NULL,1000,500,0,0,0
MA|9|STEPHEN|LYNCH|2010,2010,MA,STEPHEN,LYNCH,9,STEPHEN F LYNCH,D,0.01031893,731665,1,157071,0.683,W,Not for profit,Not publicly traded,Financials,Consumer Staples,Industrials,462759,158756,74300,20600,7700
MA|9|VERNON|HARRISON|2010,2010,MA,VERNON,HARRISON,9,VERNON HARRISON,R,0.063694268,7850,0,59965,0.2608,L,Not for profit,Health Care,Industrials,Consumer Discretionary,Financials,4050,2000,1000,500,300
MA|10|BILL|KEATING|2010,2010,MA,BILL,KEATING,10,BILL KEATING,D,0.029929152,977308,0,132743,0.4687,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Health Care,516634,358874,57550,29250,15000
MA|10|JEFF|PERRY|2010,2010,MA,JEFF,PERRY,10,JEFF PERRY,R,0.091500942,570322,0,120029,0.4238,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Consumer Staples,297493,96250,56500,52185,30450
MA|10|JIM|SHEETS|2010,2010,MA,JIM,SHEETS,10,JIM SHEETS,I,0.014814815,33750,0,10445,0.0369,L,Not for profit,Not publicly traded,Industrials,Health Care,Consumer Staples,15000,14800,2000,1000,500
MA|10|MARYANNE|LEWIS|2010,2010,MA,MARYANNE,LEWIS,10,MARYANNE LEWIS,I,0.071684588,13950,0,16705,0.059,L,Industrials,Not publicly traded,Not for profit,Financials,Consumer Staples,5300,3150,1500,1500,1000
MD|1|ANDY|HARRIS|2010,2010,MD,ANDY,HARRIS,1,ANDY HARRIS,R,0.030337269,1269165,0,155118,0.5408,W,Not for profit,Not publicly traded,Financials,Consumer Staples,Materials,823082,152297,108283,59100,38600
MD|1|FRANK|KRATOVIL|2010,2010,MD,FRANK,KRATOVIL,1,FRANK KRATOVIL,D,0.068979143,1480491,1,120400,0.4198,L,Not for profit,Not publicly traded,Consumer Discretionary,Health Care,Utilities,720826,440114,102123,80200,69700
MD|1|JACK|WILSON|2010,2010,MD,JACK,WILSON,1,JACK WILSON SR,I,0.850746269,2010,0,158,6.00E-04,L,Not for profit,Not publicly traded,NULL,NULL,NULL,1710,300,0,0,0
MD|2|DUTCH|RUPPERSBERGER|2010,2010,MD,DUTCH,RUPPERSBERGER,2,DUTCH RUPPERSBERGER,D,0.127951558,772558,1,134133,0.6421,W,Not for profit,Not publicly traded,Industrials,Consumer Discretionary,Financials,253100,195808,189050,98850,35750
MD|2|MARCELO|CARDARELLI|2010,2010,MD,MARCELO,CARDARELLI,2,MARCELO GABRIEL CARDARELLI,R,0.059123344,49050,0,69523,0.3328,L,Not for profit,Health Care,Not publicly traded,Materials,Consumer Discretionary,31600,5200,3000,2900,2900
MD|3|JIM|WILHELM|2010,2010,MD,JIM,WILHELM,3,JIM WILHELM,R,0.006811061,36705,0,86947,0.3601,L,Not for profit,Financials,Consumer Discretionary,NULL,NULL,35955,500,250,0,0
MD|3|JOHN|SARBANES|2010,2010,MD,JOHN,SARBANES,3,JOHN SARBANES,D,0.069557643,698011,1,147448,0.6107,W,Not publicly traded,Not for profit,Financials,Consumer Discretionary,Consumer Staples,270384,256875,69300,48552,23550
MD|4|DONNA|EDWARDS|2010,2010,MD,DONNA,EDWARDS,4,DONNA EDWARDS,D,0.042072455,409080,1,160228,0.8344,W,Not for profit,Not publicly traded,Consumer Discretionary,Industrials,NULL,322221,63698,17211,5950,0
MD|4|ROBERT|BROADUS|2010,2010,MD,ROBERT,BROADUS,4,ROBERT BROADUS,R,1,935,0,31467,0.1639,L,Not for profit,NULL,NULL,NULL,NULL,935,0,0,0,0
MD|5|CHARLES|LOLLAR|2010,2010,MD,CHARLES,LOLLAR,5,CHARLES J LOLLAR,R,0.077548266,204492,0,83575,0.3462,L,Not for profit,Not publicly traded,Consumer Discretionary,Materials,Financials,127859,27475,15858,10950,7650
MD|5|STENY|HOYER|2010,2010,MD,STENY,HOYER,5,STENY H HOYER,D,0.093081403,2807650,1,155110,0.6426,W,Not for profit,Not publicly traded,Health Care,Financials,Consumer Discretionary,744245,697265,429150,360350,261340
MD|6|ANDREW|DUCK|2010,2010,MD,ANDREW,DUCK,6,ANDREW JAMES DUCK,D,0.026880275,18601,0,80455,0.3322,L,Not for profit,Industrials,Other,Consumer Discretionary,Consumer Staples,15351,1400,650,500,250
MD|6|ROSCOE|BARTLETT|2010,2010,MD,ROSCOE,BARTLETT,6,ROSCOE G BARTLETT,R,0.087980212,159695,1,148820,0.6145,W,Not publicly traded,Not for profit,Industrials,Consumer Discretionary,Consumer Staples,41400,38095,24700,14050,12300
MD|7|ELIJAH|CUMMINGS|2010,2010,MD,ELIJAH,CUMMINGS,7,ELIJAH E CUMMINGS,D,0.015789607,474996,1,152669,0.7518,W,Not for profit,Industrials,Not publicly traded,Health Care,Financials,215213,107483,98700,19600,11500
MD|7|FRANK|MIRABILE|2010,2010,MD,FRANK,MIRABILE,7,FRANK MIRABILE JR,R,0.125,2000,0,46375,0.2284,L,Not publicly traded,Industrials,Not for profit,NULL,NULL,1500,250,250,0,0
MD|8|CHRIS|HOLLEN|2010,2010,MD,CHRIS,HOLLEN,8,CHRIS VAN HOLLEN,D,0.106004217,1190047,1,153613,0.7327,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Health Care,484905,314242,169550,126150,66550
MD|8|MARK|GRANNIS|2010,2010,MD,MARK,GRANNIS,8,MARK ANDREW GRANNIS,I,0.187743535,14115,0,2713,0.0129,L,Not for profit,Not publicly traded,Consumer Discretionary,Industrials,Financials,5410,5050,2650,505,500
MD|8|MICHAEL|PHILIPS|2010,2010,MD,MICHAEL,PHILIPS,8,MICHAEL LEE PHILIPS,R,0.081025641,24375,0,52421,0.25,L,Not for profit,Not publicly traded,Industrials,Consumer Discretionary,Materials,12750,4800,2600,1975,1750
MD|S|BARBARA|MIKULSKI|2010,2010,MD,BARBARA,MIKULSKI,S,BARBARA A MIKULSKI,D,0.051559799,2854278,1,1140531,0.6219,W,Not for profit,Not publicly traded,Industrials,Health Care,Consumer Discretionary,1156907,751695,379483,296445,147166
MD|S|ERIC|WARGOTZ|2010,2010,MD,ERIC,WARGOTZ,S,ERIC WARGOTZ,R,0.127742711,166350,0,655666,0.3575,L,Not for profit,Consumer Discretionary,Not publicly traded,Financials,Consumer Staples,95600,21250,20150,14250,8050
ME|1|CHELLIE|PINGREE|2010,2010,ME,CHELLIE,PINGREE,1,CHELLIE PINGREE,D,0.103934156,736524,1,169114,0.5682,W,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Industrials,374924,161600,100300,76550,23150
ME|1|DEAN|SCONTRAS|2010,2010,ME,DEAN,SCONTRAS,1,DEAN P SCONTRAS,R,0.107380662,213260,0,128501,0.4317,L,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Consumer Staples,120410,28100,25200,22900,10050
ME|2|JASON|LEVESQUE|2010,2010,ME,JASON,LEVESQUE,2,JASON LEVESQUE,R,0.084873188,190873,0,119669,0.4487,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Materials,105696,27150,20350,16200,9400
ME|2|MIKE|MICHAUD|2010,2010,ME,MIKE,MICHAUD,2,MIKE MICHAUD,D,0.024041523,628080,1,147042,0.5513,W,Not for profit,Not publicly traded,Materials,Industrials,Financials,388750,110855,33500,27750,25750
MI|1|DAN|BENISHEK|2010,2010,MI,DAN,BENISHEK,1,DAN BENISHEK,R,0.039106202,689149,0,120523,0.5194,W,Not for profit,Financials,Not publicly traded,Energy,Consumer Discretionary,433426,89947,44226,36850,26950
MI|1|GARY|MCDOWELL|2010,2010,MI,GARY,MCDOWELL,1,GARY J MCDOWELL,D,0.014250584,547346,0,94824,0.4087,L,Not for profit,Not publicly traded,Health Care,Financials,Consumer Staples,385450,54600,45037,21400,11500
MI|1|GLENN|WILSON|2010,2010,MI,GLENN,WILSON,1,GLENN A WILSON,I,0.654545455,24750,0,7847,0.0338,L,Financials,Materials,Not for profit,Not publicly traded,NULL,16200,3900,2650,2000,0
MI|2|BILL|HUIZENGA|2010,2010,MI,BILL,HUIZENGA,2,BILL HUIZENGA,R,0.177549711,389750,0,148864,0.6527,W,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Industrials,124650,75500,69200,53650,31100
MI|2|FRED|JOHNSON|2010,2010,MI,FRED,JOHNSON,2,FRED JOHNSON,D,0.01100231,45445,0,72118,0.3162,L,Not for profit,Not publicly traded,Financials,Materials,Consumer Discretionary,39836,3359,750,750,500
MI|3|JAMES|ROGERS|2010,2010,MI,JAMES,ROGERS,3,JAMES MATTHEW ROGERS,I,0.636363636,2750,0,2677,0.0119,L,Not for profit,Not publicly traded,NULL,NULL,NULL,1750,1000,0,0,0
MI|3|JUSTIN|AMASH|2010,2010,MI,JUSTIN,AMASH,3,JUSTIN AMASH,R,0.264309366,507360,0,133714,0.5968,W,Not for profit,Consumer Discretionary,Not publicly traded,Financials,Industrials,196650,134100,66660,52100,21550
MI|3|PAT|MILES|2010,2010,MI,PAT,MILES,3,PAT MILES,D,0.084888405,342803,0,83953,0.3747,L,Not for profit,Not publicly traded,Consumer Discretionary,Consumer Staples,Energy,149743,136510,29100,8800,7200
MI|3|THEODORE|GERRARD|2010,2010,MI,THEODORE,GERRARD,3,THEODORE BROOKS GERRARD,I,1,300,0,2144,0.0096,L,Not for profit,NULL,NULL,NULL,NULL,300,0,0,0,0
MI|4|DAVE|CAMP|2010,2010,MI,DAVE,CAMP,4,DAVE CAMP,R,0.12688193,2077522,1,148531,0.662,W,Financials,Health Care,Not publicly traded,Consumer Discretionary,Not for profit,525410,398371,292595,263600,222819
MI|4|JERRY|CAMPBELL|2010,2010,MI,JERRY,CAMPBELL,4,JERRY CAMPBELL,D,1,4200,0,68458,0.3051,L,Not for profit,NULL,NULL,NULL,NULL,4200,0,0,0,0
MI|5|DALE|KILDEE|2010,2010,MI,DALE,KILDEE,5,DALE E KILDEE,D,0.223286493,435875,1,107286,0.5304,W,Not for profit,Consumer Discretionary,Not publicly traded,Consumer Staples,Utilities,250750,97325,51400,22750,8500
MI|5|JOHN|KUPIEC|2010,2010,MI,JOHN,KUPIEC,5,JOHN KUPIEC,R,0.119199369,102769,0,89680,0.4434,L,Consumer Staples,Not for profit,Consumer Discretionary,Not publicly traded,Financials,34409,33210,12250,10650,6750
MI|6|DON|COONEY|2010,2010,MI,DON,COONEY,6,DON COONEY,D,0.028571429,24500,0,66729,0.3358,L,Not for profit,Not publicly traded,Consumer Staples,NULL,NULL,21050,2750,700,0,0
MI|6|FRED|UPTON|2010,2010,MI,FRED,UPTON,6,FRED UPTON,R,0.163849464,1177764,1,123142,0.6198,W,Not for profit,Consumer Discretionary,Utilities,Health Care,Not publicly traded,239625,192976,172600,153550,140113
MI|7|MARK|SCHAUER|2010,2010,MI,MARK,SCHAUER,7,MARK SCHAUER,D,0.030467218,1823304,1,102402,0.4538,L,Not for profit,Not publicly traded,Utilities,Consumer Discretionary,Health Care,1281513,379172,62599,55551,44469
MI|7|TIM|WALBERG|2010,2010,MI,TIM,WALBERG,7,TIM WALBERG,R,0.116688073,905491,0,113185,0.5016,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Consumer Staples,461010,129686,115575,105660,42510
MI|8|LANCE|ENDERLE|2010,2010,MI,LANCE,ENDERLE,8,LANCE ENDERLE,D,0.166666667,1800,0,84069,0.3433,L,Not for profit,Financials,NULL,NULL,NULL,1500,300,0,0,0
MI|8|MIKE|ROGERS|2010,2010,MI,MIKE,ROGERS,8,MIKE ROGERS,R,0.151716013,955733,1,156931,0.6408,W,Not for profit,Financials,Health Care,Not publicly traded,Consumer Discretionary,204700,161289,151249,151145,145000
MI|9|ANDREW|RACZKOWSKI|2010,2010,MI,ANDREW,RACZKOWSKI,9,ANDREW RACZKOWSKI,R,0.093575061,425327,0,119325,0.4723,L,Not for profit,Consumer Discretionary,Not publicly traded,Financials,Health Care,284407,39800,35670,25150,20800
MI|9|GARY|PETERS|2010,2010,MI,GARY,PETERS,9,GARY PETERS,D,0.057210908,1902784,1,125730,0.4976,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Health Care,852057,584128,282429,108860,75310
MI|10|CANDICE|MILLER|2010,2010,MI,CANDICE,MILLER,10,CANDICE S MILLER,R,0.087139666,432065,1,168364,0.7197,W,Not for profit,Industrials,Not publicly traded,Consumer Discretionary,Financials,200516,50399,49550,37650,36750
MI|10|HENRY|YANEZ|2010,2010,MI,HENRY,YANEZ,10,HENRY YANEZ,D,1,1000,0,58530,0.2502,L,Not for profit,NULL,NULL,NULL,NULL,1000,0,0,0,0
MI|11|NATALIE|MOSHER|2010,2010,MI,NATALIE,MOSHER,11,NATALIE MOSHER,D,0.058539967,124052,0,91710,0.3849,L,Not for profit,Not publicly traded,Consumer Discretionary,Industrials,Health Care,85565,14725,7262,5250,4950
MI|11|THADDEUS|MCCOTTER|2010,2010,MI,THADDEUS,MCCOTTER,11,THADDEUS G MCCOTTER,R,0.057057208,676514,1,141224,0.5927,W,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Health Care,267501,226863,93150,38600,17600
MI|12|DONALD|VOLARIC|2010,2010,MI,DONALD,VOLARIC,12,DONALD CECIL VOLARIC,R,0.043001505,23255,0,71372,0.3497,L,Not for profit,Financials,Consumer Staples,Health Care,Energy,12950,7105,1000,1000,700
MI|12|SANDER|LEVIN|2010,2010,MI,SANDER,LEVIN,12,SANDER LEVIN,D,0.073463769,1521158,1,124671,0.6108,W,Not for profit,Not publicly traded,Financials,Health Care,Consumer Discretionary,501350,401488,271960,143110,111750
MI|13|HANSEN|CLARKE|2010,2010,MI,HANSEN,CLARKE,13,HANSEN CLARKE,D,0.144135582,315675,0,100885,0.7939,W,Not for profit,Not publicly traded,Consumer Discretionary,Health Care,Financials,185675,59000,45500,18200,7300
MI|13|JOHN|HAULER|2010,2010,MI,JOHN,HAULER,13,JOHN HAULER,R,0.593406593,4550,0,23462,0.1846,L,Consumer Discretionary,Not publicly traded,Not for profit,NULL,NULL,2700,1600,250,0,0
MI|14|DON|UKRAINEC|2010,2010,MI,DON,UKRAINEC,14,DON UKRAINEC,R,0.823529412,3400,0,29902,0.1987,L,Consumer Discretionary,Health Care,Not for profit,Not publicly traded,NULL,2800,250,250,100,0
MI|14|JOHN|CONYERS|2010,2010,MI,JOHN,CONYERS,14,JOHN CONYERS JR,D,0.360295105,789142,1,115511,0.7676,W,Consumer Discretionary,Not publicly traded,Not for profit,Consumer Staples,Health Care,284324,198137,160370,78361,32400
MI|15|JOHN|DINGELL|2010,2010,MI,JOHN,DINGELL,15,JOHN D DINGELL,D,0.133071053,1277513,1,118336,0.5681,W,Not for profit,Not publicly traded,Consumer Discretionary,Utilities,Health Care,425750,286663,170000,162500,107400
MI|15|ROBERT|STEELE|2010,2010,MI,ROBERT,STEELE,15,ROBERT L STEELE,R,0.101527783,452093,0,83488,0.4008,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Materials,249663,53425,50355,45900,22500
MN|1|LARS|JOHNSON|2010,2010,MN,LARS,JOHNSON,1,LARS ALLEN JOHNSON,I,1,500,0,3054,0.0123,L,Not for profit,NULL,NULL,NULL,NULL,500,0,0,0,0
MN|1|RANDY|DEMMER|2010,2010,MN,RANDY,DEMMER,1,RANDY DEMMER,R,0.121207132,485945,0,109242,0.4405,L,Not for profit,Consumer Discretionary,Not publicly traded,Consumer Staples,Health Care,225620,58900,40450,40000,34700
MN|1|STEVEN|WILSON|2010,2010,MN,STEVEN,WILSON,1,STEVEN JOHN WILSON,I,0.179372197,11150,0,13242,0.0534,L,Not for profit,Financials,Consumer Discretionary,Consumer Staples,Materials,3850,2800,2000,1400,600
MN|1|TIMOTHY|WALZ|2010,2010,MN,TIMOTHY,WALZ,1,TIMOTHY J WALZ,D,0.037628373,1134782,1,122365,0.4934,W,Not for profit,Not publicly traded,Consumer Staples,Health Care,Financials,703300,182609,73350,67223,65600
MN|2|JOHN|KLINE|2010,2010,MN,JOHN,KLINE,2,JOHN KLINE,R,0.198671328,762566,1,181341,0.6331,W,Not for profit,Financials,Consumer Discretionary,Not publicly traded,Consumer Staples,189611,178558,151500,144197,50500
MN|2|SHELLEY|MADORE|2010,2010,MN,SHELLEY,MADORE,2,SHELLEY MADORE,D,0.049439684,30340,0,104809,0.3659,L,Not for profit,Utilities,Not publicly traded,Consumer Discretionary,Health Care,21750,2400,2200,1500,1250
MN|3|ERIK|PAULSEN|2010,2010,MN,ERIK,PAULSEN,3,ERIK PAULSEN,R,0.126136295,1568145,1,161177,0.588,W,Financials,Not for profit,Not publicly traded,Consumer Discretionary,Consumer Staples,519845,445909,260741,197800,79850
MN|3|JIM|MEFFERT|2010,2010,MN,JIM,MEFFERT,3,JIM MEFFERT,D,0.039999568,277503,0,100240,0.3657,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Health Care,186303,40000,19550,11100,10500
MN|3|JON|OLESON|2010,2010,MN,JON,OLESON,3,JON OLESON,I,1,500,0,12508,0.0456,L,Financials,NULL,NULL,NULL,NULL,500,0,0,0,0
