ID,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,CANDTOTAL,WINNER,RaceFundPerc
JOHNSWEENEY2004NY20,2004,NY,JOHN,SWEENEY,20,JOHN E SWEENEY,R,732208,1,0.985398179
DORISKELLY2004NY20,2004,NY,DORIS,KELLY,20,DORIS F KELLY,D,10850,0,0.014601821
WARRENREDLICH2004NY21,2004,NY,WARREN,REDLICH,21,WARREN REDLICH,R,8338,0,0.033920094
MICHAELMCNULTY2004NY21,2004,NY,MICHAEL,MCNULTY,21,MICHAEL R MCNULTY,D,237475,1,0.966079906
MAURICEHINCHEY2004NY22,2004,NY,MAURICE,HINCHEY,22,MAURICE HINCHEY,D,351130,1,0.999430735
WILLIAMBRENNER2004NY22,2004,NY,WILLIAM,BRENNER,22,WILLIAM A BRENNER,R,200,0,0.000569265
JOHNMCHUGH2004NY23,2004,NY,JOHN,MCHUGH,23,JOHN M MCHUGH,R,373733,1,0.991378922
DAVIDWALRATH2004NY24,2004,NY,DAVID,WALRATH,24,DAVID WALRATH,I,91218,0,0.096496146
SHERWOODBOEHLERT2004NY24,2004,NY,SHERWOOD,BOEHLERT,24,SHERWOOD BOEHLERT,R,854084,1,0.903503854
JAMESWALSH2004NY25,2004,NY,JAMES,WALSH,25,JAMES T WALSH,R,527946,1,1
TOMREYNOLDS2004NY26,2004,NY,TOM,REYNOLDS,26,TOM REYNOLDS,R,1325527,1,0.973308896
NANCYNAPLES2004NY27,2004,NY,NANCY,NAPLES,27,NANCY A NAPLES,R,851913,0,0.488222996
BRIANHIGGINS2004NY27,2004,NY,BRIAN,HIGGINS,27,BRIAN M HIGGINS,D,893013,1,0.511777004
FRANCINACARTONIA2004NY28,2004,NY,FRANCINA,CARTONIA,28,FRANCINA J CARTONIA,I,3400,0,0.010059826
MICHAELLABA2004NY28,2004,NY,MICHAEL,LABA,28,MICHAEL D LABA,R,8850,0,0.026185136
LOUISESLAUGHTER2004NY28,2004,NY,LOUISE,SLAUGHTER,28,LOUISE M SLAUGHTER,D,325728,1,0.963755037
MARKASSINI2004NY29,2004,NY,MARK,ASSINI,29,MARK ASSINI,I,107395,0,0.106962444
JOHNKUHL2004NY29,2004,NY,JOHN,KUHL,29,JOHN R KUHL JR,R,550492,1,0.548274777
SAMARABAREND2004NY29,2004,NY,SAMARA,BAREND,29,SAMARA BAREND,D,346157,0,0.344762779
BLAIRMATHIES2004NY3,2004,NY,BLAIR,MATHIES,3,BLAIR MATHIES,D,48651,0,0.127901719
PETEKING2004NY3,2004,NY,PETE,KING,3,PETE KING,R,331727,1,0.872098281
JAMESGARNER2004NY4,2004,NY,JAMES,GARNER,4,JAMES GARNER,R,190370,0,0.209734816
CAROLYNMCCARTHY2004NY4,2004,NY,CAROLYN,MCCARTHY,4,CAROLYN MCCARTHY,D,717300,1,0.790265184
STEPHENGRAVES2004NY5,2004,NY,STEPHEN,GRAVES,5,STEPHEN GRAVES,R,300,0,0.00062382
GARYACKERMAN2004NY5,2004,NY,GARY,ACKERMAN,5,GARY ACKERMAN,D,474000,1,0.985635506
GREGORYMEEKS2004NY6,2004,NY,GREGORY,MEEKS,6,GREGORY W MEEKS,D,450908,1,1
JOSEPHCINQUEMANI2004NY7,2004,NY,JOSEPH,CINQUEMANI,7,JOSEPH CINQUEMANI,R,16372,0,0.017701201
JOSEPHCROWLEY2004NY7,2004,NY,JOSEPH,CROWLEY,7,JOSEPH CROWLEY,D,908537,1,0.982298799
PETERHORT2004NY8,2004,NY,PETER,HORT,8,PETER HORT,R,81795,0,0.114591725
JERROLDNADLER2004NY8,2004,NY,JERROLD,NADLER,8,JERROLD NADLER,D,632000,1,0.885408275
ANTHONYWEINER2004NY9,2004,NY,ANTHONY,WEINER,9,ANTHONY D WEINER,D,393493,1,0.973647941
GERARDCRONIN2004NY9,2004,NY,GERARD,CRONIN,9,GERARD J CRONIN,R,10650,0,0.026352059
MARILYNOGRADY2004NYS,2004,NY,MARILYN,OGRADY,S,MARILYN F OGRADY,I,24600,0,0.001522256
DONALDSILBERGER2004NYS,2004,NY,DONALD,SILBERGER,S,DONALD SILBERGER,I,2200,0,0.000136137
STEVECHABOT2004OH1,2004,OH,STEVE,CHABOT,1,STEVE CHABOT,R,365087,1,0.867983786
GREGHARRIS2004OH1,2004,OH,GREG,HARRIS,1,GREG HARRIS,D,55528,0,0.132016214
BARBARAFERRIS2004OH10,2004,OH,BARBARA,FERRIS,10,BARBARA ANNE FERRIS,I,21840,0,0.051232248
EDWARDHERMAN2004OH10,2004,OH,EDWARD,HERMAN,10,EDWARD F HERMAN,R,152619,0,0.358013484
DENNISKUCINICH2004OH10,2004,OH,DENNIS,KUCINICH,10,DENNIS KUCINICH,D,251835,1,0.590754268
STEPHANIEJONES2004OH11,2004,OH,STEPHANIE,JONES,11,STEPHANIE TUBBS JONES,D,354608,1,1
PATRICKTIBERI2004OH12,2004,OH,PATRICK,TIBERI,12,PATRICK J TIBERI,R,784412,1,0.999362986
EDWARDBROWN2004OH12,2004,OH,EDWARD,BROWN,12,EDWARD S BROWN,D,500,0,0.000637014
SHERRODBROWN2004OH13,2004,OH,SHERROD,BROWN,13,SHERROD BROWN,D,743629,1,0.994383743
ROBERTLUCAS2004OH13,2004,OH,ROBERT,LUCAS,13,ROBERT LUCAS,R,4200,0,0.005616257
CAPRICAFARO2004OH14,2004,OH,CAPRI,CAFARO,14,CAPRI CAFARO,D,174672,0,0.122741617
STEVELATOURETTE2004OH14,2004,OH,STEVE,LATOURETTE,14,STEVE LATOURETTE,R,1248415,1,0.877258383
DEBORAHPRYCE2004OH15,2004,OH,DEBORAH,PRYCE,15,DEBORAH PRYCE,R,708374,1,1
RALPHREGULA2004OH16,2004,OH,RALPH,REGULA,16,RALPH REGULA,R,355050,1,0.944183981
JEFFSEEMANN2004OH16,2004,OH,JEFF,SEEMANN,16,JEFF SEEMANN,D,20989,0,0.055816019
TIMRYAN2004OH17,2004,OH,TIM,RYAN,17,TIM RYAN,D,408385,1,0.991743264
FRANKCUSIMANO2004OH17,2004,OH,FRANK,CUSIMANO,17,FRANK CUSIMANO,R,3400,0,0.008256736
BOBNEY2004OH18,2004,OH,BOB,NEY,18,BOB NEY,R,922066,1,0.986186885
ROBPORTMAN2004OH2,2004,OH,ROB,PORTMAN,2,ROB PORTMAN,R,1267122,1,0.996069559
CHARLESSANDERS2004OH2,2004,OH,CHARLES,SANDERS,2,CHARLES W SANDERS,D,5000,0,0.003930441
JANEMITAKIDES2004OH3,2004,OH,JANE,MITAKIDES,3,JANE MITAKIDES,D,217792,0,0.264085694
MICHAELTURNER2004OH3,2004,OH,MICHAEL,TURNER,3,MICHAEL R TURNER,R,606910,1,0.735914306
BENJAMINKONOP2004OH4,2004,OH,BENJAMIN,KONOP,4,BENJAMIN ZAGHARY KONOP,D,92055,0,0.061488262
MICHAELOXLEY2004OH4,2004,OH,MICHAEL,OXLEY,4,MICHAEL G OXLEY,R,1405060,1,0.938511738
PAULGILLMOR2004OH5,2004,OH,PAUL,GILLMOR,5,PAUL E GILLMOR,R,302508,1,0.914175541
ROBINWEIRAUCH2004OH5,2004,OH,ROBIN,WEIRAUCH,5,ROBIN WEIRAUCH,D,28400,0,0.085824459
TEDSTRICKLAND2004OH6,2004,OH,TED,STRICKLAND,6,TED STRICKLAND,D,373085,1,1
KARAANASTASIO2004OH7,2004,OH,KARA,ANASTASIO,7,KARA ANASTASIO,D,5500,0,0.005038328
DAVEHOBSON2004OH7,2004,OH,DAVE,HOBSON,7,DAVE HOBSON,R,1086132,1,0.994961672
JOHNBOEHNER2004OH8,2004,OH,JOHN,BOEHNER,8,JOHN BOEHNER,R,821235,1,0.976399532
JEFFHARDENBROOK2004OH8,2004,OH,JEFF,HARDENBROOK,8,JEFF HARDENBROOK,D,19850,0,0.023600468
LARRYKACZALA2004OH9,2004,OH,LARRY,KACZALA,9,LARRY A KACZALA,R,185750,0,0.334850602
MARCYKAPTUR2004OH9,2004,OH,MARCY,KAPTUR,9,MARCY KAPTUR,D,368975,1,0.665149398
JOHNSULLIVAN2004OK1,2004,OK,JOHN,SULLIVAN,1,JOHN SULLIVAN,R,637839,1,0.779693276
DOUGDODD2004OK1,2004,OK,DOUG,DODD,1,DOUG DODD,D,180225,0,0.220306724
DANBOREN2004OK2,2004,OK,DAN,BOREN,2,DAN BOREN,D,874626,1,0.982256787
WAYLANDSMALLEY2004OK2,2004,OK,WAYLAND,SMALLEY,2,WAYLAND R SMALLEY,R,15799,0,0.017743213
FRANKLUCAS2004OK3,2004,OK,FRANK,LUCAS,3,FRANK D LUCAS,R,352261,1,1
TOMCOLE2004OK4,2004,OK,TOM,COLE,4,TOM COLE,R,641523,1,1
ERNESTISTOOK2004OK5,2004,OK,ERNEST,ISTOOK,5,ERNEST J ISTOOK,R,1020095,1,0.996726742
BERTSMITH2004OK5,2004,OK,BERT,SMITH,5,BERT SMITH,D,3350,0,0.003273258
DAVIDWU2004OR1,2004,OR,DAVID,WU,1,DAVID WU,D,1154802,1,0.500969358
GOLIAMERI2004OR1,2004,OR,GOLI,AMERI,1,GOLI YAZDI AMERI,R,1150333,0,0.499030642
GREGWALDEN2004OR2,2004,OR,GREG,WALDEN,2,GREG WALDEN,R,728100,1,0.994458839
JOHNMCCOLGAN2004OR2,2004,OR,JOHN,MCCOLGAN,2,JOHN C MCCOLGAN,D,4057,0,0.005541161
EARLBLUMENAUER2004OR3,2004,OR,EARL,BLUMENAUER,3,EARL BLUMENAUER,D,416085,1,1
JAMESFELDKAMP2004OR4,2004,OR,JAMES,FELDKAMP,4,JAMES LEE FELDKAMP,R,305245,0,0.460274737
PETERDEFAZIO2004OR4,2004,OR,PETER,DEFAZIO,4,PETER DEFAZIO,D,357935,1,0.539725263
JIMZUPANIC2004OR5,2004,OR,JIM,ZUPANIC,5,JAMES D ZUPANIC,R,553279,0,0.345801752
DARLENEHOOLEY2004OR5,2004,OR,DARLENE,HOOLEY,5,DARLENE HOOLEY,D,1046710,1,0.654198248
TERESAKEANE2004ORS,2004,OR,TERESA,KEANE,S,TERESA CATHERINE KEANE,I,5050,0,0.001501665
ROBERTBRADY2004PA1,2004,PA,ROBERT,BRADY,1,ROBERT A BRADY,D,412871,1,1
DONSHERWOOD2004PA10,2004,PA,DON,SHERWOOD,10,DON SHERWOOD,R,464749,1,1
PAULKANJORSKI2004PA11,2004,PA,PAUL,KANJORSKI,11,PAUL E KANJORSKI,D,712789,1,1
JOHNMURTHA2004PA12,2004,PA,JOHN,MURTHA,12,JOHN P MURTHA,D,1557099,1,1
MELISSABROWN2004PA13,2004,PA,MELISSA,BROWN,13,MELISSA BROWN,R,1094221,0,0.288702153
MIKEDOYLE2004PA14,2004,PA,MIKE,DOYLE,14,MIKE DOYLE,D,434082,1,1
JOSEPHDRISCOLL2004PA15,2004,PA,JOSEPH,DRISCOLL,15,JOSEPH EDWARD DRISCOLL,D,1162016,0,0.440061729
CHARLIEDENT2004PA15,2004,PA,CHARLIE,DENT,15,CHARLIE DENT,R,1478559,1,0.559938271
JOEPITTS2004PA16,2004,PA,JOE,PITTS,16,JOE PITTS,R,341480,1,0.920009699
LOISHERR2004PA16,2004,PA,LOIS,HERR,16,LOIS K HERR,D,29690,0,0.079990301
TIMHOLDEN2004PA17,2004,PA,TIM,HOLDEN,17,TIM HOLDEN,D,1036087,1,0.693912036
SCOTTPATERNO2004PA17,2004,PA,SCOTT,PATERNO,17,SCOTT PATERNO,R,457023,0,0.306087964
MARKBOLES2004PA18,2004,PA,MARK,BOLES,18,MARK BOLES,D,19516,0,0.027639419
TIMMURPHY2004PA18,2004,PA,TIM,MURPHY,18,TIM MURPHY,R,686577,1,0.972360581
TODDPLATTS2004PA19,2004,PA,TODD,PLATTS,19,TODD PLATTS,R,120696,1,1
CHAKAFATTAH2004PA2,2004,PA,CHAKA,FATTAH,2,CHAKA FATTAH,D,267299,1,0.984983823
STEWARTBOLNO2004PA2,2004,PA,STEWART,BOLNO,2,STEWART BOLNO,R,4075,0,0.015016177
PHILENGLISH2004PA3,2004,PA,PHIL,ENGLISH,3,PHIL ENGLISH,R,810514,1,0.980668876
STEVEPORTER2004PA3,2004,PA,STEVE,PORTER,3,STEVE PORTER,D,15977,0,0.019331124
MELISSAHART2004PA4,2004,PA,MELISSA,HART,4,MELISSA HART,R,411147,1,0.983118408
STEVANDROBAC2004PA4,2004,PA,STEVAN,DROBAC,4,STEVAN DROBAC JR,D,7060,0,0.016881592
JOHNPETERSON2004PA5,2004,PA,JOHN,PETERSON,5,JOHN E PETERSON,R,259399,1,1
JIMGERLACH2004PA6,2004,PA,JIM,GERLACH,6,JIM GERLACH,R,1418178,1,0.566290159
LOISMURPHY2004PA6,2004,PA,LOIS,MURPHY,6,LOIS MURPHY,D,1086153,0,0.433709841
PAULSCOLES2004PA7,2004,PA,PAUL,SCOLES,7,PAUL SCOLES,D,8552,0,0.01504524
CURTWELDON2004PA7,2004,PA,CURT,WELDON,7,CURT WELDON,R,559867,1,0.98495476
MICHAELFITZPATRICK2004PA8,2004,PA,MICHAEL,FITZPATRICK,8,MICHAEL G FITZPATRICK,R,739220,1,0.680929694
VIRGINIASCHRADER2004PA8,2004,PA,VIRGINIA,SCHRADER,8,VIRGINIA WATERS SCHRADER,D,346384,0,0.319070306
BILLSHUSTER2004PA9,2004,PA,BILL,SHUSTER,9,BILL SHUSTER,R,669151,1,1
JAMESCLYMER2004PAS,2004,PA,JAMES,CLYMER,S,JAMES N CLYMER,I,67075,0,0.005123871
DAVEROGERS2004RI1,2004,RI,DAVE,ROGERS,1,DAVE ROGERS,R,291577,0,0.180968169
PATRICKKENNEDY2004RI1,2004,RI,PATRICK,KENNEDY,1,PATRICK J KENNEDY,D,1319629,1,0.819031831
JIMLANGEVIN2004RI2,2004,RI,JIM,LANGEVIN,2,JIM LANGEVIN,D,477014,1,0.965822626
ARTHURBARTON2004RI2,2004,RI,ARTHUR,BARTON,2,ARTHUR BARTON,R,16880,0,0.034177374
HENRYBROWN2004SC1,2004,SC,HENRY,BROWN,1,HENRY BROWN,R,384712,1,1
JOEWILSON2004SC2,2004,SC,JOE,WILSON,2,JOE WILSON,R,464219,1,0.993579028
GRESHAMBARRETT2004SC3,2004,SC,GRESHAM,BARRETT,3,GRESHAM BARRETT,R,396576,1,1
BRANDONBROWN2004SC4,2004,SC,BRANDON,BROWN,4,BRANDON PENDARUIS BROWN,D,4000,0,0.015474846
BOBINGLIS2004SC4,2004,SC,BOB,INGLIS,4,BOB INGLIS,R,254484,1,0.984525154
JOHNSPRATT2004SC5,2004,SC,JOHN,SPRATT,5,JOHN M SPRATT JR,D,562051,1,1
JAMESCLYBURN2004SC6,2004,SC,JAMES,CLYBURN,6,JAMES E CLYBURN,D,517070,1,1
PATRICKTYNDALL2004SCS,2004,SC,PATRICK,TYNDALL,S,PATRICK A TYNDALL,I,3200,0,0.000383612
LARRYDIEDRICH2004SD1,2004,SD,LARRY,DIEDRICH,1,LARRY WILLIAM DIEDRICH,R,1373873,0,0.398920145
BILLJENKINS2004TN1,2004,TN,BILL,JENKINS,1,BILL JENKINS,R,163748,1,0.938394709
GRAHAMLEONARD2004TN1,2004,TN,GRAHAM,LEONARD,1,GRAHAM LEONARD,D,10750,0,0.061605291
JOHNDUNCAN2004TN2,2004,TN,JOHN,DUNCAN,2,JOHN J DUNCAN JR,R,398847,1,1
ZACHWAMP2004TN3,2004,TN,ZACH,WAMP,3,ZACH WAMP,R,684161,1,0.998904967
JANICEBOWLING2004TN4,2004,TN,JANICE,BOWLING,4,JANICE H BOWLING,R,139963,0,0.165194668
LINCOLNDAVIS2004TN4,2004,TN,LINCOLN,DAVIS,4,LINCOLN DAVIS,D,707298,1,0.834805332
JIMCOOPER2004TN5,2004,TN,JIM,COOPER,5,JIM COOPER,D,509012,1,1
BARTGORDON2004TN6,2004,TN,BART,GORDON,6,BART GORDON,D,364805,1,0.931207004
NICHOLASDEMAS2004TN6,2004,TN,NICHOLAS,DEMAS,6,NICHOLAS GEORGE DEMAS,R,26950,0,0.068792996
MARSHABLACKBURN2004TN7,2004,TN,MARSHA,BLACKBURN,7,MARSHA BLACKBURN,R,449693,1,1
JOHNTANNER2004TN8,2004,TN,JOHN,TANNER,8,JOHN TANNER,D,464836,1,0.999140221
HAROLDFORD2004TN9,2004,TN,HAROLD,FORD,9,HAROLD E FORD JR,D,1240844,1,1
LOUISGOHMERT2004TX1,2004,TX,LOUIS,GOHMERT,1,LOUIS B GOHMERT JR,R,1198886,1,0.510739544
MAXSANDLIN2004TX1,2004,TX,MAX,SANDLIN,1,MAX SANDLIN,D,1148467,0,0.489260456
MICHAELMCCAUL2004TX10,2004,TX,MICHAEL,MCCAUL,10,MICHAEL MCCAUL,R,713870,1,1
MIKECONAWAY2004TX11,2004,TX,MIKE,CONAWAY,11,MIKE CONAWAY,R,1022494,1,1
KAYGRANGER2004TX12,2004,TX,KAY,GRANGER,12,KAY GRANGER,R,615364,1,0.993060756
MACTHORNBERRY2004TX13,2004,TX,MAC,THORNBERRY,13,MAC THORNBERRY,R,251099,1,1
RONPAUL2004TX14,2004,TX,RON,PAUL,14,RON PAUL,R,151250,1,1
RUBENHINOJOSA2004TX15,2004,TX,RUBEN,HINOJOSA,15,RUBEN HINOJOSA,D,385370,1,0.935016851
MICHAELTHAMM2004TX15,2004,TX,MICHAEL,THAMM,15,MICHAEL THAMM,R,26783,0,0.064983149
SILVESTREREYES2004TX16,2004,TX,SILVESTRE,REYES,16,SILVESTRE REYES,D,376800,1,0.976671851
DAVIDBRIGHAM2004TX16,2004,TX,DAVID,BRIGHAM,16,DAVID BRIGHAM,R,9000,0,0.023328149
CHETEDWARDS2004TX17,2004,TX,CHET,EDWARDS,17,CHET EDWARDS,D,1565474,1,0.519176004
ARLENEWOHLGEMUTH2004TX17,2004,TX,ARLENE,WOHLGEMUTH,17,ARLENE WOHLGEMUTH,R,1449831,0,0.480823996
SHEILALEE2004TX18,2004,TX,SHEILA,LEE,18,SHEILA JACKSON LEE,D,246483,1,0.997854364
TOMBAZAN2004TX18,2004,TX,TOM,BAZAN,18,THOMAS ANDREW BAZAN,I,530,0,0.002145636
CHARLESSTENHOLM2004TX19,2004,TX,CHARLES,STENHOLM,19,CHARLES W STENHOLM,D,1480890,0,0.442592981
TEDPOE2004TX2,2004,TX,TED,POE,2,TED POE,R,1016535,1,0.425274714
NICKLAMPSON2004TX2,2004,TX,NICK,LAMPSON,2,NICK LAMPSON,D,1373767,0,0.574725286
CHARLIEGONZALEZ2004TX20,2004,TX,CHARLIE,GONZALEZ,20,CHARLIE A GONZALEZ,D,523248,1,0.991332322
ROGERSCOTT2004TX20,2004,TX,ROGER,SCOTT,20,ROGER ALLEN SCOTT,R,4575,0,0.008667678
LAMARSMITH2004TX21,2004,TX,LAMAR,SMITH,21,LAMAR SMITH,R,641716,1,0.993805326
RICHARDMORRISON2004TX22,2004,TX,RICHARD,MORRISON,22,RICHARD MORRISON,D,261187,0,0.122246451
MICHAELFJETLAND2004TX22,2004,TX,MICHAEL,FJETLAND,22,MICHAEL FJETLAND,I,7550,0,0.003533716
HENRYBONILLA2004TX23,2004,TX,HENRY,BONILLA,23,HENRY BONILLA,R,1310102,1,0.998095386
KENNYMARCHANT2004TX24,2004,TX,KENNY,MARCHANT,24,KENNY MARCHANT,R,395885,1,0.990740393
GARYPAGE2004TX24,2004,TX,GARY,PAGE,24,GARY R PAGE,D,3700,0,0.009259607
LLOYDDOGGETT2004TX25,2004,TX,LLOYD,DOGGETT,25,LLOYD DOGGETT,D,631900,1,0.564473625
REBECCAKLEIN2004TX25,2004,TX,REBECCA,KLEIN,25,REBECCA ARMENDARIZ KLEIN,R,487550,0,0.435526375
MICHAELBURGESS2004TX26,2004,TX,MICHAEL,BURGESS,26,MICHAEL BURGESS,R,640044,1,1
WILLIAMVADEN2004TX27,2004,TX,WILLIAM,VADEN,27,WILLIAM ROSS VADEN,R,2750,0,0.007181094
SOLOMONORTIZ2004TX27,2004,TX,SOLOMON,ORTIZ,27,SOLOMON P ORTIZ,D,380200,1,0.992818906
HENRYCUELLAR2004TX28,2004,TX,HENRY,CUELLAR,28,HENRY CUELLAR,D,436801,1,0.949565327
JAMESHOPSON2004TX28,2004,TX,JAMES,HOPSON,28,JAMES HOPSON,R,23200,0,0.050434673
GENEGREEN2004TX29,2004,TX,GENE,GREEN,29,GENE GREEN,D,504990,1,1
PAULJENKINS2004TX3,2004,TX,PAUL,JENKINS,3,PAUL DAVID JENKINS,I,1150,0,0.002035175
SAMJOHNSON2004TX3,2004,TX,SAM,JOHNSON,3,SAM JOHNSON,R,563912,1,0.997964825
EDDIEJOHNSON2004TX30,2004,TX,EDDIE,JOHNSON,30,EDDIE BERNICE JOHNSON,D,278607,1,1
JOHNCARTER2004TX31,2004,TX,JOHN,CARTER,31,JOHN CARTER,R,655709,1,0.95183411
JONPORTER2004TX31,2004,TX,JON,PORTER,31,JON PORTER,D,33181,0,0.04816589
JIMNICKERSON2004TX4,2004,TX,JIM,NICKERSON,4,JIM NICKERSON,D,33462,0,0.045941
RALPHHALL2004TX4,2004,TX,RALPH,HALL,4,RALPH HALL,R,694907,1,0.954059
JEBHENSARLING2004TX5,2004,TX,JEB,HENSARLING,5,JEB HENSARLING,R,1071548,1,0.998881378
WILLIAMBERNSTEIN2004TX5,2004,TX,WILLIAM,BERNSTEIN,5,WILLIAM H BERNSTEIN,D,1200,0,0.001118622
MORRISMEYER2004TX6,2004,TX,MORRIS,MEYER,6,MORRIS MEYER,D,51370,0,0.028895069
JOHNCULBERSON2004TX7,2004,TX,JOHN,CULBERSON,7,JOHN CULBERSON,R,390267,1,0.979175396
PAULSTATON2004TX7,2004,TX,PAUL,STATON,7,PAUL F STATON,I,2000,0,0.005017977
JOHNMARTINEZ2004TX7,2004,TX,JOHN,MARTINEZ,7,JOHN MARTINEZ,D,6300,0,0.015806627
KEVINBRADY2004TX8,2004,TX,KEVIN,BRADY,8,KEVIN BRADY,R,539750,1,1
ARLETTEMOLINA2004TX9,2004,TX,ARLETTE,MOLINA,9,ARLETTE MOLINA,R,52075,0,0.123038647
ALGREEN2004TX9,2004,TX,AL,GREEN,9,AL GREEN,D,371166,1,0.876961353
STEPHENTHOMPSON2004UT1,2004,UT,STEPHEN,THOMPSON,1,STEPHEN CHARLES THOMPSON,D,23370,0,0.083339574
ROBBISHOP2004UT1,2004,UT,ROB,BISHOP,1,ROB BISHOP,R,257049,1,0.916660426
JOHNSWALLOW2004UT2,2004,UT,JOHN,SWALLOW,2,JOHN SWALLOW,R,911231,0,0.431208863
JIMMATHESON2004UT2,2004,UT,JIM,MATHESON,2,JIM MATHESON,D,1201970,1,0.568791137
CHRISCANNON2004UT3,2004,UT,CHRIS,CANNON,3,CHRIS CANNON,R,436830,1,0.954861415
BEAUBABKA2004UT3,2004,UT,BEAU,BABKA,3,BEAU BABKA,D,20650,0,0.045138585
PAULDAM2004UTS,2004,UT,PAUL,DAM,S,PAUL VAN DAM,D,58552,0,0.032963903
JODAVIS2004VA1,2004,VA,JO,DAVIS,1,JO ANN DAVIS,R,291584,1,1
FRANKWOLF2004VA10,2004,VA,FRANK,WOLF,10,FRANK WOLF,R,806339,1,0.786818812
JAMESSOCAS2004VA10,2004,VA,JAMES,SOCAS,10,JAMES ROBERT SOCAS,D,218470,0,0.213181188
KENLONGMYER2004VA11,2004,VA,KEN,LONGMYER,11,KEN LONGMYER,D,20761,0,0.017286773
TOMDAVIS2004VA11,2004,VA,TOM,DAVIS,11,TOM DAVIS,R,1180215,1,0.982713227
THELMADRAKE2004VA2,2004,VA,THELMA,DRAKE,2,THELMA DRAKE,R,476981,1,0.638801577
DAVIDASHE2004VA2,2004,VA,DAVID,ASHE,2,DAVID ASHE,D,269700,0,0.361198423
BOBBYSCOTT2004VA3,2004,VA,BOBBY,SCOTT,3,BOBBY SCOTT,D,289331,1,0.731646319
WINSOMESEARS2004VA3,2004,VA,WINSOME,SEARS,3,WINSOME E SEARS,R,106121,0,0.268353681
JONATHANMENEFEE2004VA4,2004,VA,JONATHAN,MENEFEE,4,JONATHAN R MENEFEE,D,8984,0,0.018309472
RANDYFORBES2004VA4,2004,VA,RANDY,FORBES,4,RANDY FORBES,R,481691,1,0.981690528
VIRGILGOODE2004VA5,2004,VA,VIRGIL,GOODE,5,VIRGIL GOODE,R,391577,1,0.613612787
ALWEED2004VA5,2004,VA,AL,WEED,5,AL WEED,D,246573,0,0.386387213
BOBGOODLATTE2004VA6,2004,VA,BOB,GOODLATTE,6,BOB GOODLATTE,R,664979,1,1
ERICCANTOR2004VA7,2004,VA,ERIC,CANTOR,7,ERIC CANTOR,R,1574096,1,1
LISACHENEY2004VA8,2004,VA,LISA,CHENEY,8,LISA MARIE CHENEY,R,129560,0,0.09817963
JIMMORAN2004VA8,2004,VA,JIM,MORAN,8,JIM MORAN,D,1182162,1,0.895833807
JAMESHURYSZ2004VA8,2004,VA,JAMES,HURYSZ,8,JAMES T HURYSZ,I,7900,0,0.005986563
RICKBOUCHER2004VA9,2004,VA,RICK,BOUCHER,9,RICK BOUCHER,D,856202,1,0.694398194
KEVINTRIPLETT2004VA9,2004,VA,KEVIN,TRIPLETT,9,KEVIN R TRIPLETT,R,376811,0,0.305601806
BERNIESANDERS2004VT1,2004,VT,BERNIE,SANDERS,1,BERNIE SANDERS,I,186954,1,0.744365123
GREGPARKE2004VT1,2004,VT,GREG,PARKE,1,GREG PARKE,R,64205,0,0.255634877
PATRICKLEAHY2004VTS,2004,VT,PATRICK,LEAHY,S,PATRICK LEAHY,D,1685608,1,0.949539344
JACKMCMULLEN2004VTS,2004,VT,JACK,MCMULLEN,S,JACK MCMULLEN,R,89577,0,0.050460656
JAYINSLEE2004WA1,2004,WA,JAY,INSLEE,1,JAY INSLEE,D,557284,1,0.955713178
RANDLEEASTWOOD2004WA1,2004,WA,RANDLE,EASTWOOD,1,RANDLE FREDRICK EASTWOOD,R,25824,0,0.044286822
SUZANNESINCLAIR2004WA2,2004,WA,SUZANNE,SINCLAIR,2,SUZANNE SINCLAIR,R,26633,0,0.030846688
RICKLARSEN2004WA2,2004,WA,RICK,LARSEN,2,RICK LARSEN,D,836766,1,0.969153312
BRIANBAIRD2004WA3,2004,WA,BRIAN,BAIRD,3,BRIAN BAIRD,D,561114,1,0.980344676
THOMASCROWSON2004WA3,2004,WA,THOMAS,CROWSON,3,THOMAS A CROWSON,R,11250,0,0.019655324
DOCHASTINGS2004WA4,2004,WA,DOC,HASTINGS,4,DOC HASTINGS,R,379508,1,0.644724414
SANDRAMATHESON2004WA4,2004,WA,SANDRA,MATHESON,4,SANDRA JEANNE MATHESON,D,209128,0,0.355275586
CATHYRODGERS2004WA5,2004,WA,CATHY,RODGERS,5,CATHY MCMORRIS RODGERS,R,799582,1,0.494343302
DONALDBARBIERI2004WA5,2004,WA,DONALD,BARBIERI,5,DONALD K BARBIERI,D,817881,0,0.505656698
NORMDICKS2004WA6,2004,WA,NORM,DICKS,6,NORM DICKS,D,623594,1,1
CAROLCASSADY2004WA7,2004,WA,CAROL,CASSADY,7,CAROL CASSADY,R,2900,0,0.01558369
DAVEREICHERT2004WA8,2004,WA,DAVE,REICHERT,8,DAVE REICHERT,R,1008218,1,0.584566717
DAVEROSS2004WA8,2004,WA,DAVE,ROSS,8,DAVE ROSS,D,716509,0,0.415433283
PAULLORD2004WA9,2004,WA,PAUL,LORD,9,PAUL J LORD,R,3000,0,0.006586603
ADAMSMITH2004WA9,2004,WA,ADAM,SMITH,9,ADAM SMITH,D,452470,1,0.993413397
PAULRYAN2004WI1,2004,WI,PAUL,RYAN,1,PAUL RYAN,R,673009,1,0.983056022
